,uniprot,protein,description,pepNum_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_4_processed_census-out_07142022_EV1-98_16pl_M,pepNum_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,pepNum_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,pepNum_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,pepNum_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M
3362,Q62048,Pea15,Pea15 Astrocytic phosphoprotein PEA-15,,,,,,,,,,,,,,,,,,1.0,0.0,650.0,0.0,0.0,4866.0,3395.0,1845.0,4105.0,1401.0,3391.0,1.0,1504.0,1968.0,1363.0,1532.0,3139.0,2810.0,2485.0,5578.0,1510.0,3917.0,1.0,2514.0,2757.0,2567.0,4394.0,10025.0,4806.0,8909.0,4602.0,4465.0,3219.0,1.0,2529.0,3108.0,0.0,2797.0,9119.0,4696.0,10090.0,8078.0,6723.0,4522.0
3363,Q8BIJ7,Rufy1,Rufy1 RUN and FYVE domain-containing protein 1,,,,,,,,,,,,,,,,,,3.0,1448.0,1714.0,1230.0,1632.0,8429.0,7869.0,7786.0,3891.0,3496.0,6211.0,1.0,1805.0,1393.0,1040.0,2172.0,4781.0,10795.0,3264.0,7006.0,2294.0,9872.0,3.0,2305.0,2149.0,2112.5,1951.5,8159.5,5498.5,9384.5,5088.5,7921.5,4943.0,2.0,1616.5,1373.0,1748.5,2503.5,5408.0,3611.0,7007.0,8641.5,7257.0,6065.5
3364,Q8VE11,Mtmr6,Mtmr6 Myotubularin-related protein 6,,,,,,,,,,,,,,,,,,2.0,1594.0,2880.5,1510.0,2399.5,11810.0,11086.5,10271.5,7792.0,4936.5,10358.0,,,,,,,,,,,,2.0,3906.5,4773.0,5065.5,4559.0,22064.5,11183.5,22510.0,8324.0,10778.0,6769.5,3.0,5176.0,5012.0,3271.0,8326.0,23223.0,14459.0,27409.0,22975.0,19755.0,18245.0
3365,Q8BH43,Wasf2,Wasf2 Wiskott-Aldrich syndrome protein family member 2,,,,,,,,,,,,,,,,,,2.0,1290.0,1688.0,867.0,1640.0,7282.0,5377.0,3412.0,4254.0,2054.0,5208.0,1.0,983.0,0.0,1091.0,1759.0,1893.0,7792.0,4410.0,4441.0,2827.0,4939.0,2.0,1757.0,1504.5,1801.5,1377.5,3429.0,2090.5,4548.5,3234.5,5759.5,5876.0,2.0,2853.5,776.0,1438.0,2316.5,5226.5,3506.0,6559.0,7307.5,5354.5,4118.0
3366,Q9CZ04,Cops7a,Cops7a COP9 signalosome complex subunit 7a,,,,,,,,,,,,,,,,,,2.0,504.0,1693.0,1613.0,1955.0,6983.5,6798.5,6005.0,9333.0,4768.0,12931.5,1.0,2419.0,2703.0,1298.0,2176.0,8104.0,17428.0,12620.0,9043.0,7842.0,18518.0,3.0,4733.0,2912.0,2524.0,3541.0,15330.0,4558.0,14381.0,8895.0,13050.0,11028.0,2.0,6170.5,5541.0,2390.5,5532.5,20739.5,9764.0,25134.5,16258.5,11303.5,11357.5
3367,Q8BIF0,Cd99l2,Cd99l2 CD99 antigen-like protein 2,,,,,,,,,,,,,,,,,,1.0,1156.0,1003.0,1733.0,530.0,6165.0,5506.0,7438.0,7127.0,8187.0,10786.0,,,,,,,,,,,,1.0,1326.0,0.0,1695.0,633.5,9918.5,10881.0,12950.5,9086.5,7766.5,2881.0,1.0,1784.0,1656.0,1581.0,1515.0,9955.0,12460.0,15903.0,7489.0,8174.0,9059.0
3368,P62869,Tceb2,Tceb2 Transcription elongation factor B polypeptide 2,,,,,,,,,,,,,,,,,,1.0,1536.0,5367.0,1531.0,6228.0,14826.0,15347.0,9038.0,10794.0,7359.0,12225.0,1.0,6912.0,7701.0,4098.0,7299.0,14970.0,17199.0,14830.0,17184.0,11506.0,19904.0,1.0,6499.0,6976.0,6367.0,6694.0,15873.0,8434.0,15283.0,9466.0,10586.0,9192.0,1.0,13691.0,12323.0,7405.0,14382.0,27735.0,20224.0,31307.0,40490.0,28853.0,20375.0
3369,Q9QYR6,Map1a,Map1a Microtubule-associated protein 1A,,,,,,,,,,,,,,,,,,9.0,838.0,1812.5,1119.5,2316.5,12463.5,16153.0,10656.0,13807.0,4027.5,7603.5,,,,,,,,,,,,9.0,2163.0,1716.0,1823.0,1557.0,12040.0,10930.0,21514.0,5880.0,6622.0,3647.0,9.0,2102.5,1782.5,0.0,2385.5,8633.5,8539.0,14680.0,9562.0,12213.5,8305.0
3370,Q8BHL5,Elmo2,Elmo2 Engulfment and cell motility protein 2,,,,,,,,,,,,,,,,,,5.0,1553.0,2264.0,1076.5,1534.0,6697.0,8282.0,5097.5,2487.5,3381.5,3692.0,2.0,2124.5,1173.5,1892.0,3643.0,2702.5,6167.0,4150.0,4084.5,5340.5,7077.0,2.0,4679.0,2707.0,3001.0,1905.0,6830.0,5229.0,10058.0,2684.0,6115.0,5049.0,5.0,1780.5,1745.5,747.0,1948.5,2984.5,2461.5,2587.0,4562.0,4116.5,2841.0
3371,Q6PGF7,Exoc8,Exoc8 Exocyst complex component 8,,,,,,,,,,,,,,,,,,2.0,2222.5,3612.0,813.0,3244.0,10984.0,7758.5,8042.5,3600.0,4354.0,7553.5,,,,,,,,,,,,2.0,2728.5,2446.0,1447.0,2762.0,12231.5,6218.0,10727.5,3979.0,8982.5,5904.0,2.0,3662.5,2484.0,2322.5,3817.0,10631.5,7430.5,11343.0,11863.5,9576.0,8380.0
3372,Q921G6,Lrch4,Lrch4 Leucine-rich repeat and calponin homology domain-containing protein 4,,,,,,,,,,,,,,,,,,1.0,2135.0,2378.0,1480.0,2647.0,8695.0,6128.0,7546.0,8949.0,6514.0,8201.0,,,,,,,,,,,,1.0,1062.0,0.0,0.0,0.0,2760.0,1723.0,2881.0,1612.0,1605.0,0.0,2.0,1810.0,1645.0,0.0,1763.0,2135.5,2118.0,3222.0,3094.0,3025.5,3186.0
3373,P29452,Casp1,Casp1 Caspase-1,,,,,,,,,,,,,,,,,,3.0,1049.0,1599.0,277.5,301.0,6983.0,6660.0,4512.5,1638.0,1141.0,2573.5,,,,,,,,,,,,,,,,,,,,,,,4.0,2423.0,1961.5,2986.0,3694.0,7310.5,3962.5,10173.5,13406.0,10505.0,10038.5
3374,P70236,Map2k6,Map2k6 Dual specificity mitogen-activated protein kinase kinase 6,,,,,,,,,,,,,,,,,,1.0,5151.0,8550.0,4114.0,12120.0,15153.0,18093.0,9395.0,9943.0,10492.0,10320.0,1.0,2952.0,1251.0,1232.0,4137.0,2899.0,5416.0,3842.0,2418.0,2379.0,2639.0,1.0,13774.5,12737.5,10800.5,7364.5,21762.0,16328.0,27305.5,16629.5,26002.5,17864.5,2.0,12272.5,11615.5,7145.5,11412.0,17781.5,15665.5,24720.0,18733.5,20564.5,11522.5
3375,P49070,Camlg,Camlg Calcium signal-modulating cyclophilin ligand,,,,,,,,,,,,,,,,,,1.0,1885.5,3262.5,3142.5,4117.5,11125.5,11364.0,10951.5,9389.5,9842.5,14985.5,1.0,2406.5,767.0,2206.5,1589.5,5661.0,7972.0,3561.0,7066.0,5616.5,11805.5,1.0,3292.0,3398.0,5920.0,2338.0,12909.0,10162.0,14582.0,5523.0,9308.0,3561.0,2.0,3464.5,2803.0,2272.5,3075.5,19431.5,13316.0,27495.0,16184.0,19824.5,17781.0
3376,Q8BXV2,Bri3bp,Bri3bp BRI3-binding protein,,,,,,,,,,,,,,,,,,1.0,903.5,0.0,764.5,719.5,3931.5,4194.0,4169.5,5344.0,6454.0,11756.5,2.0,747.0,970.5,584.5,688.5,20082.5,29756.0,4881.5,18470.5,17665.5,39335.0,1.0,1391.0,1499.0,1754.0,0.0,10204.0,9702.0,17900.0,16234.0,20188.0,4607.0,1.0,1494.0,1407.0,0.0,1706.0,4192.0,2327.0,5234.0,4486.0,4383.0,4381.0
3377,P23506,Pcmt1,Pcmt1 Protein-L-isoaspartate(D-aspartate) O-methyltransferase,,,,,,,,,,,,,,,,,,1.0,1637.0,895.0,1044.0,954.0,8595.0,7620.0,8335.0,7479.0,10129.0,12949.0,1.0,1388.0,577.5,1038.5,1286.5,8937.5,11528.0,3213.5,11504.0,12633.0,19840.0,2.0,1820.0,2648.5,3035.5,2842.5,25964.5,18789.5,32320.5,16954.5,20786.5,5669.0,1.0,5713.5,3532.5,3297.0,4378.0,24055.5,18379.5,27260.0,19470.0,18513.0,15722.0
3378,P61213,Arl4a,Arl4a ADP-ribosylation factor-like protein 4A,,,,,,,,,,,,,,,,,,1.0,1130.0,1701.0,3432.5,4973.5,5041.0,5434.5,3753.5,9571.5,15339.5,20958.5,1.0,7986.0,2161.0,7273.0,7378.0,14292.0,24906.0,10597.0,11685.0,18837.0,27482.0,1.0,5438.0,6384.0,9660.0,5166.0,16939.0,10058.0,12264.0,15530.0,23352.0,13525.0,,,,,,,,,,,
3379,Q91ZW3,Smarca5,Smarca5 SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5,,,,,,,,,,,,,,,,,,5.0,2353.5,3246.0,3057.5,5018.5,10473.0,10830.0,8674.5,9087.0,13787.5,20029.5,5.0,3166.0,1814.0,2768.0,2740.0,5061.0,15925.5,8565.5,5310.0,8603.5,12312.0,7.0,3164.5,2888.5,4525.5,3056.0,6186.0,5309.0,7392.5,7984.0,17563.5,10814.0,2.0,5735.5,4949.0,4234.0,6013.0,7965.0,6912.0,10744.5,15595.5,12959.0,14152.0
3380,Q3TRM8,Hk3,Hk3 Hexokinase-3,,,,,,,,,,,,,,,,,,4.0,689.0,1348.0,543.0,0.0,4171.0,2766.0,2723.0,731.0,0.0,1409.0,,,,,,,,,,,,1.0,3510.0,1792.0,2250.0,1743.0,5622.0,2815.0,6193.0,4306.0,7434.0,6808.0,3.0,2940.0,2034.5,3537.0,4774.5,4710.0,3870.0,4752.0,11940.0,8526.5,7211.0
3381,P18052,Ptpra,Ptpra Receptor-type tyrosine-protein phosphatase alpha,,,,,,,,,,,,,,,,,,5.0,843.0,646.0,1312.0,1214.0,5064.0,3731.0,4107.0,7413.0,5477.0,10760.0,6.0,2279.0,1229.5,1396.5,1975.0,11902.0,12252.5,3627.5,8843.0,8937.5,14333.5,4.0,6310.5,3823.5,5573.5,5159.5,19541.0,18062.0,32680.5,27314.5,30527.5,9437.0,4.0,4264.0,4043.5,2227.5,3554.0,11513.0,10715.0,22260.5,12350.5,11808.5,11128.0
3382,Q8CGU1,Calcoco1,Calcoco1 Calcium-binding and coiled-coil domain-containing protein 1,,,,,,,,,,,,,,,,,,2.0,1536.5,2174.0,1853.5,2406.0,6527.5,5559.0,6272.5,6014.5,4589.5,8162.0,1.0,1658.0,1231.0,2361.0,1445.0,4358.0,6203.0,2516.0,9356.0,4627.0,11844.0,1.0,1608.0,1622.0,1435.0,1605.0,5977.0,3815.0,7150.0,5961.0,7526.0,4143.0,2.0,922.5,882.5,0.0,843.5,2977.5,2427.5,4364.5,3773.5,3601.0,3253.5
3383,P58021,Tm9sf2,Tm9sf2 Transmembrane 9 superfamily member 2,,,,,,,,,,,,,,,,,,3.0,1445.5,1401.5,3183.0,2262.5,14834.5,14099.5,13186.5,16468.0,16179.5,23664.0,3.0,1799.0,1451.0,3933.0,1524.0,18475.0,26628.0,16345.0,13772.0,15712.0,27221.0,3.0,3617.0,2169.0,3924.0,2381.5,12122.0,9488.0,17035.0,11403.0,15683.0,6977.5,5.0,4568.5,2251.0,2175.0,3933.5,24791.5,21942.0,36016.5,21211.5,18745.5,17516.5
3384,Q9CZT5,Vasn,Vasn Vasorin,,,,,,,,,,,,,,,,,,1.0,319.0,869.5,0.0,264.0,4241.5,3641.5,6039.0,11606.5,7726.0,21851.0,5.0,1334.0,821.0,849.0,1358.0,13618.0,20743.0,2718.0,11038.0,8841.0,16305.0,2.0,1387.0,1425.0,1454.0,1496.0,7256.0,4156.0,6627.0,8273.0,9706.0,3368.0,3.0,1624.0,1499.0,0.0,1165.5,11825.5,8333.5,19311.0,3111.0,3533.5,5376.5
3385,Q6A0D4,Rftn1,Rftn1 Raftlin,,,,,,,,,,,,,,,,,,2.0,2906.5,4592.0,1881.5,2699.5,11068.5,13137.5,7909.5,5275.5,7449.5,7208.5,1.0,1250.0,0.0,0.0,738.0,1444.0,4446.0,1020.0,673.0,1014.0,1682.0,2.0,5899.0,6936.0,5222.0,3901.0,12509.0,11050.0,10817.0,5885.0,6946.0,6457.0,1.0,9639.0,8141.0,4751.0,8116.0,16635.0,14453.0,15691.0,11810.0,21423.0,11198.0
3386,Q80VQ1,Lrrc1,Lrrc1 Leucine-rich repeat-containing protein 1,,,,,,,,,,,,,,,,,,1.0,1591.0,861.0,0.0,2061.0,2340.0,1967.0,2240.0,2379.0,2639.0,3255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3387,A0A075B6A0,Ighm,Ighm Ig mu chain C region,,,,,,,,,,,,,,,,,,3.0,5947.0,4255.0,3607.0,14343.0,37949.0,26473.0,18738.0,21785.0,18526.0,41976.0,4.0,8334.5,14015.0,4203.5,8314.5,22428.5,34099.5,9027.0,13673.0,8085.0,26659.5,2.0,3794.0,3686.0,4839.0,9737.0,20074.0,8865.0,14362.0,15498.0,20632.0,7486.0,5.0,11964.5,7058.0,8228.0,6779.5,47977.5,22796.0,26687.5,29883.0,22529.5,18987.0
3388,Q99LL3,Chst12,Chst12 Carbohydrate sulfotransferase 12,,,,,,,,,,,,,,,,,,1.0,635.0,0.0,0.0,640.0,1685.0,1848.0,2801.0,1263.0,4088.0,3025.0,2.0,758.5,0.0,903.5,415.5,3497.5,5149.5,1504.5,4061.5,4362.5,6451.0,1.0,1380.0,0.0,0.0,0.0,3222.0,2703.0,3730.0,3433.0,4564.0,1469.0,1.0,1726.0,0.0,0.0,1354.0,8125.0,6377.0,10930.0,6868.0,6978.0,7229.0
3389,P08074,Cbr2,Cbr2 Carbonyl reductase,,,,,,,,,,,,,,,,,,1.0,1381.0,1193.0,0.0,1189.0,1730.0,1338.0,673.0,2010.0,928.0,3188.0,1.0,894.5,1527.5,0.0,1194.0,1995.0,1297.5,318.5,1416.5,1350.0,2405.0,,,,,,,,,,,,1.0,1762.0,1461.0,0.0,1792.0,2424.0,1928.0,2032.0,2276.0,1464.0,0.0
3390,Q8K482,Emilin2,Emilin2 EMILIN-2,,,,,,,,,,,,,,,,,,4.0,812.0,960.0,1366.0,5277.0,4185.5,5763.5,2504.5,10783.0,8423.5,6956.5,5.0,1467.0,922.0,1353.0,2676.0,3235.0,9899.5,3763.5,5392.5,5308.0,5625.5,3.0,1531.5,0.0,0.0,0.0,1934.5,966.0,2238.5,4864.5,9387.5,3314.5,1.0,1281.0,1778.0,0.0,1238.0,2518.0,1713.0,3827.0,6393.0,4914.0,2238.0
3391,B2RX70,Cped1,Cped1 Protein Cped1,,,,,,,,,,,,,,,,,,5.0,686.0,839.0,0.0,872.0,13328.0,10085.0,14140.0,22120.0,13463.0,27855.0,3.0,1621.0,0.0,1911.0,896.0,22140.0,26680.0,5752.0,18901.0,14164.0,25793.0,3.0,1864.0,1352.0,1821.0,1520.0,11952.0,7863.0,13481.0,17335.0,21357.0,5645.0,4.0,1808.0,1415.0,939.0,1350.5,18594.5,15904.0,23774.5,18345.5,13786.0,16990.5
3392,Q8VI36,Pxn,Pxn Paxillin,,,,,,,,,,,,,,,,,,2.0,1667.0,2424.5,3629.0,5855.5,14692.0,10991.5,7945.0,16897.0,13082.0,22229.5,2.0,5635.0,2007.0,3845.0,5438.0,13588.0,24448.0,20297.0,18928.0,12640.0,23397.0,2.0,10830.5,8243.5,10983.5,8412.5,37620.5,22328.0,40731.5,31530.0,48202.5,58747.5,3.0,6307.5,3798.0,3018.0,4427.0,17518.0,9352.0,23078.0,18608.5,13145.0,8564.0
3393,Q8R123,Flad1,Flad1 FAD synthase,,,,,,,,,,,,,,,,,,2.0,1445.0,2951.0,1863.0,2443.0,6170.0,5264.0,3991.0,3757.0,4452.0,5675.0,1.0,674.0,0.0,736.0,0.0,1285.0,1954.0,1145.0,603.0,784.0,2234.0,1.0,5101.0,5689.0,7701.0,5119.0,20685.0,7823.0,18139.0,13919.0,21167.0,14443.0,,,,,,,,,,,
3394,Q61553,Fscn1,Fscn1 Fascin,,,,,,,,,,,,,,,,,,3.0,2604.5,3702.0,1222.0,3984.5,4178.5,6301.0,3579.0,3358.5,5405.5,4632.0,,,,,,,,,,,,4.0,16568.0,13163.0,10608.0,6884.0,20948.0,20810.5,17620.0,8812.0,10607.5,6177.5,4.0,13255.0,10651.0,5802.0,8810.0,17904.0,16599.0,23211.0,12103.0,14771.0,7012.0
3395,Q9D7J6,Dnase1l1,Dnase1l1 Deoxyribonuclease-1-like 1,,,,,,,,,,,,,,,,,,1.0,342.5,727.0,252.0,920.0,4431.0,3837.5,2564.5,4723.0,5859.0,9421.0,1.0,847.0,0.0,0.0,798.0,8597.0,11643.0,2915.0,7057.0,11017.0,16253.0,,,,,,,,,,,,1.0,1451.0,0.0,0.0,0.0,6080.0,5933.0,8392.0,5718.0,4564.0,4542.0
3396,Q91YY4,Atpaf2,Atpaf2 ATP synthase mitochondrial F1 complex assembly factor 2,,,,,,,,,,,,,,,,,,2.0,6005.0,11620.0,4692.0,10719.0,19501.0,13261.0,9614.0,6324.5,9260.5,11840.5,2.0,4896.5,2538.0,2237.5,3473.0,2215.0,6613.0,9065.0,2120.0,4331.5,5128.5,3.0,18234.0,12273.0,11584.0,7468.5,55603.5,8999.5,23343.5,8679.5,16072.0,21026.5,3.0,10312.0,7548.0,4012.0,6406.0,26666.0,3434.0,14285.0,6867.0,5196.0,4120.0
3397,Q925U4,Edem1,Edem1 ER degradation-enhancing alpha-mannosidase-like protein 1,,,,,,,,,,,,,,,,,,2.0,1026.5,403.0,395.0,455.5,18173.0,16189.5,14653.5,12749.0,12344.0,18311.5,3.0,657.0,828.0,965.0,765.0,5194.0,6971.0,1943.0,5797.0,9229.0,9849.0,1.0,1651.0,1572.0,2022.0,0.0,70044.0,47045.0,73725.0,44889.0,55943.0,15196.0,4.0,1500.0,740.0,725.5,1588.0,25755.5,18994.0,32112.0,16618.0,16095.0,17283.5
3398,Q7TMK9,Syncrip,Syncrip Heterogeneous nuclear ribonucleoprotein Q,,,,,,,,,,,,,,,,,,1.0,1130.0,1561.5,1665.5,2539.5,6501.5,7263.5,3677.0,5704.5,4903.5,8201.5,1.0,7176.0,8937.0,12530.0,13185.0,18842.0,80609.0,29439.0,26310.0,21161.0,42991.0,2.0,5367.0,5321.5,5351.0,5880.5,17398.5,7502.0,13506.5,9396.5,25455.0,16290.5,3.0,2860.0,1924.0,2145.5,2706.0,7610.5,3755.0,7847.5,7661.5,5238.5,3196.0
3399,Q8K1F9,Lctl,Lctl Lactase-like protein,,,,,,,,,,,,,,,,,,3.0,806.0,433.0,612.5,1116.5,16212.5,11918.5,13858.5,4626.0,3819.5,3464.5,,,,,,,,,,,,5.0,1838.0,1447.0,1625.0,738.0,26898.0,18065.0,33771.0,3605.0,6310.0,2573.0,5.0,1910.0,1365.5,1460.0,3147.0,17551.5,12319.0,16934.5,29421.5,23402.0,20486.5
3400,Q80SW1,Ahcyl1,Ahcyl1 Putative adenosylhomocysteinase 2,,,,,,,,,,,,,,,,,,1.0,895.0,1054.0,973.0,3145.0,2630.0,4713.0,2743.0,4722.0,4520.0,6949.0,1.0,985.0,1454.0,0.0,0.0,3713.0,10994.0,6510.0,2216.0,2352.0,9196.0,,,,,,,,,,,,,,,,,,,,,,
3401,P26369,U2af2,U2af2 Splicing factor U2AF 65 kDa subunit,,,,,,,,,,,,,,,,,,2.0,0.0,1424.0,1113.0,2191.0,2830.0,1843.0,1988.0,3402.0,3431.0,5126.0,1.0,1240.0,0.0,926.0,1727.0,1456.0,2378.0,704.0,3172.0,1964.0,3075.0,,,,,,,,,,,,2.0,1711.0,1581.5,923.0,3402.5,2027.0,2424.0,2614.5,5931.5,2805.0,818.0
3402,G5E8V9,Arfip1,Arfip1 Protein Arfip1,,,,,,,,,,,,,,,,,,2.0,576.5,1403.0,471.5,2429.0,4523.0,4339.0,3235.5,3661.5,3155.5,3125.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4218.0,3735.0,3068.0,3380.0,9539.0,5398.0,8165.0,11891.0,7114.0,7128.0
3403,Q08093,Cnn2,Cnn2 Calponin-2,,,,,,,,,,,,,,,,,,1.0,3706.0,5293.0,11380.0,5921.0,14302.0,10580.0,6225.0,11017.0,11581.0,18874.0,1.0,5157.0,4097.0,11330.0,5801.0,9356.0,14292.0,11823.0,10543.0,12791.0,20256.0,,,,,,,,,,,,1.0,8783.0,8547.0,5996.0,10981.0,18372.0,10323.0,17571.0,23735.0,14849.0,9389.0
3404,Q9R0Y5,Ak1,Ak1 Adenylate kinase isoenzyme 1,,,,,,,,,,,,,,,,,,1.0,598.0,0.0,0.0,0.0,1119.0,618.0,1482.0,0.0,0.0,1750.0,1.0,795.0,554.0,1703.0,661.0,1768.0,3301.0,997.0,1854.0,1375.0,2382.0,,,,,,,,,,,,6.0,1578.5,905.0,1688.0,2189.0,7236.0,1694.0,2813.5,3458.0,2845.5,2415.0
3405,Q3UHX2,Pdap1,Pdap1 28 kDa heat- and acid-stable phosphoprotein,,,,,,,,,,,,,,,,,,1.0,0.0,2243.0,585.0,560.0,3056.0,4289.0,1818.0,3666.0,3347.0,5659.0,1.0,1940.0,683.0,2216.0,4973.0,3700.0,6629.0,3537.0,8585.0,5434.0,14077.0,1.0,1692.0,1441.0,1402.0,0.0,9528.0,4752.0,11993.0,3501.0,8433.0,4637.0,2.0,4243.5,2664.0,1553.5,4627.5,13916.5,7121.5,14725.5,14400.5,15895.0,6332.0
3406,O54931,Akap2,Akap2 A-kinase anchor protein 2,,,,,,,,,,,,,,,,,,3.0,1364.0,2516.0,2035.5,4056.5,18200.5,14716.5,9742.5,21802.0,11373.0,27068.0,3.0,2507.0,2260.5,3984.0,5909.0,12746.0,27917.0,13973.5,26567.5,12695.0,31702.5,4.0,6033.0,5141.0,5471.0,4707.0,34078.0,19159.0,36991.0,15199.0,22873.0,26828.0,5.0,1777.5,1541.0,0.0,2245.0,6715.5,4749.5,9965.0,5985.0,4647.0,4560.0
3407,Q9Z1M7,Large1,Large1 LARGE xylosyl- and glucuronyltransferase 1,,,,,,,,,,,,,,,,,,3.0,1209.0,1100.0,0.0,1373.0,13044.0,13142.0,10096.0,7549.0,7408.0,6359.0,3.0,861.0,620.0,636.0,0.0,3192.0,2096.0,1547.0,4360.0,3878.0,3556.0,2.0,1865.0,1320.0,1678.0,1184.0,16036.0,13242.0,16304.0,9833.0,9628.0,5189.0,3.0,2132.0,1499.0,1718.0,2435.0,19027.5,19089.0,18965.5,30145.0,27579.5,20126.0
3408,Q9D8S3,Arfgap3,Arfgap3 ADP-ribosylation factor GTPase-activating protein 3,,,,,,,,,,,,,,,,,,2.0,1929.5,3659.0,1736.5,2162.5,17737.5,5582.5,5904.5,3855.5,3924.5,6675.5,,,,,,,,,,,,3.0,2264.0,1952.0,1545.0,1233.0,10237.0,3362.0,9633.0,3858.0,7108.0,5971.0,1.0,4063.0,2469.0,2530.0,4443.0,11829.0,5614.0,16328.0,20050.0,8088.0,9346.0
3409,Q8BGQ1,Vipas39,Vipas39 Spermatogenesis-defective protein 39 homolog,,,,,,,,,,,,,,,,,,2.0,1648.0,1461.0,0.0,1419.0,7938.0,7114.0,5533.0,4980.0,3147.0,6515.0,1.0,2248.0,917.0,1376.0,2008.0,8150.0,11951.0,4141.0,10377.0,4396.0,11194.0,2.0,1652.5,644.0,1603.5,556.0,7380.5,5045.0,8418.0,4580.0,6361.0,2285.5,1.0,3365.0,2186.0,3638.0,4338.0,13228.0,12313.0,22926.0,18067.0,16397.0,20800.0
