uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,ctrl_turbo(-)_1,ctrl_turbo(-)_2,fast_turbo(-)_1,fast_turbo(-)_2,LPS_turbo(-)_1,LPS_turbo(-)_2
Q99LC9,Pex6 Peroxisome assembly factor 2,20,,1490865.0,1448754.0,1390725.0,1537383.0,648928.0,1317269.0,998472.0,893082.0,1555530.0,1385159.0,1745752.0,2237421.0,1525063.0,1320990.0,798369.0,846189.0
Q9JK42,Pdk2,8,FP,324554.0,363630.0,398378.0,363834.0,357715.0,486652.0,330057.0,280736.0,424805.0,379928.0,269630.0,321179.0,675066.0,503269.0,189636.0,250609.0
Q64374,Rgn Regucalcin,7,,387078.0,367007.0,278518.0,246472.0,116570.0,274595.0,166998.0,341632.0,219950.0,258797.0,271688.0,290490.0,470372.0,214082.0,158604.0,241508.0
P17879,Hspa1b Heat shock 70 kDa protein 1B,6,,233931.0,288207.0,305428.0,264754.0,177299.0,281169.0,290879.0,298896.0,497860.0,506032.0,252827.0,359695.0,491173.0,403204.0,231505.0,339639.0
Q8K154,Ugt2b34 UDP-glucuronosyltransferase,7,,1535230.0,2249210.0,2572158.0,691280.0,826926.0,1022806.0,793942.0,562588.0,1381543.0,1252858.0,504539.0,764543.0,725543.0,572853.0,422044.0,499274.0
O55222,Ilk Integrin-linked protein kinase,11,,525812.0,613023.0,573606.0,460174.0,396292.0,697469.0,613119.0,530875.0,754295.0,757484.0,554925.0,627644.0,713134.0,481112.0,390624.0,483538.0
Q80UU9,Pgrmc2 Membrane-associated progesterone receptor component 2,5,TP,330118.0,407217.0,316052.0,204376.0,148840.0,189139.0,220644.0,164465.0,449016.0,409705.0,131356.0,246007.0,113157.0,110728.0,91111.0,115314.0
Q8BJL9,Ugt2b35 UDP-glucuronosyltransferase,12,,7011261.0,12477390.0,15319407.0,5596178.0,5696352.0,9921636.0,2776410.0,1860027.0,8201231.0,6189757.0,524045.0,772244.0,536565.0,472103.0,305284.0,308159.0
O35728,Cyp4a14 Cytochrome P450 4A14,12,TP,543887.0,1348177.0,406377.0,4652131.0,1796023.0,6077139.0,524632.0,1160142.0,1230871.0,950107.0,693198.0,485314.0,6504015.0,4618719.0,138933.0,300700.0
Q8BP67,Rpl24 60S ribosomal protein L24,6,,2809974.0,3594577.0,3675511.0,1118834.0,1905754.0,3017715.0,3126167.0,2388067.0,3178533.0,3406738.0,2108408.0,2626332.0,3873270.0,2234818.0,2000529.0,2386883.0
Q62095,Ddx3y ATP-dependent RNA helicase DDX3Y,3,FP,273597.0,247011.0,289631.0,217148.0,185606.0,293795.0,342046.0,218073.0,438902.0,446102.0,217928.0,253794.0,318595.0,289657.0,201245.0,209276.0
P07758,Serpina1a Alpha-1-antitrypsin 1-1,4,TP,692032.0,1081532.0,1133269.0,393313.0,406067.0,534369.0,720139.0,632201.0,1527425.0,1440475.0,283974.0,422076.0,339504.0,306878.0,224102.0,316798.0
Q8C0K5,Slc25a16 Graves disease carrier protein homolog,10,FP,1001165.0,1269802.0,1326969.0,693743.0,721392.0,957141.0,853078.0,665610.0,1279454.0,958842.0,1140176.0,1736731.0,1157510.0,907649.0,669277.0,753173.0
Q91X52,Dcxr L-xylulose reductase,7,,638341.0,530125.0,541884.0,450240.0,332061.0,517106.0,403283.0,357792.0,590948.0,509842.0,401752.0,490045.0,529099.0,410165.0,260029.0,345581.0
Q99JZ4,"Sar1a SAR1 gene homolog A (S. cerevisiae), isoform CRA_b",3,,122297.0,114957.0,98446.0,91910.0,59948.0,97389.0,134399.0,92024.0,156848.0,180260.0,108306.0,137362.0,100038.0,90175.0,85822.0,98379.0
Q8QZY2,Glyctk Glycerate kinase,11,,1699923.0,1844900.0,1624855.0,1351523.0,1033451.0,1883627.0,1710341.0,1163884.0,2136090.0,2031501.0,1599980.0,1841085.0,2016140.0,1493043.0,1146247.0,1164555.0
Q99PG0,Aadac Arylacetamide deacetylase,10,TP,3257857.0,4599028.0,4180583.0,1335929.0,1272277.0,2023577.0,949998.0,712925.0,2043572.0,1603344.0,701266.0,911837.0,749779.0,595416.0,346929.0,440760.0
Q91X78,Erlin1 Erlin-1,6,TP,183257.0,162777.0,363132.0,48012.0,121845.0,106579.0,302000.0,233732.0,354305.0,385442.0,86189.0,138354.0,225015.0,153096.0,144373.0,260452.0
P16015,Ca3 Carbonic anhydrase 3,7,,745076.0,661632.0,773406.0,451487.0,311878.0,440880.0,331736.0,487556.0,580471.0,656573.0,492351.0,751825.0,1092069.0,613180.0,448825.0,612911.0
Q3TFQ1,Spryd7 SPRY domain-containing protein 7,3,,96939.0,94973.0,97286.0,79314.0,60963.0,114081.0,140310.0,94044.0,202980.0,176039.0,86657.0,121404.0,136869.0,101257.0,88752.0,91770.0
Q62186,Ssr4 Translocon-associated protein subunit delta,6,TP,1995184.0,2654370.0,3102869.0,1151979.0,1723631.0,3078312.0,3567673.0,2353545.0,4030131.0,4153217.0,1913261.0,3069935.0,3873054.0,2549464.0,2632224.0,2483803.0
Q8C7X2,Emc1 ER membrane protein complex subunit 1,21,TP,3554081.0,5636414.0,5278674.0,1991369.0,2450818.0,3967351.0,1738266.0,954235.0,4820247.0,4364671.0,372913.0,628799.0,708820.0,481069.0,270024.0,448948.0
Q8VCZ9,Prodh2 Probable proline dehydrogenase 2,9,,458539.0,414812.0,579845.0,288212.0,311885.0,378855.0,307773.0,260850.0,396910.0,367983.0,339852.0,442833.0,448494.0,332459.0,219485.0,251098.0
P60766,Cdc42 Cell division control protein 42 homolog,3,,190342.0,253041.0,211566.0,139368.0,124794.0,237777.0,240277.0,162024.0,319610.0,342538.0,141202.0,214097.0,257813.0,164923.0,151353.0,130124.0
O35423,"Agxt Serine--pyruvate aminotransferase, mitochondrial",10,FP,4857462.0,1836116.0,2064226.0,1764847.0,714840.0,1022501.0,653414.0,603816.0,1353637.0,889580.0,2549321.0,1778022.0,788914.0,635282.0,401641.0,371230.0
O54950,Prkag1 5'-AMP-activated protein kinase subunit gamma-1,8,,616658.0,632333.0,617112.0,305804.0,355755.0,491114.0,575233.0,401464.0,816444.0,767302.0,498451.0,595391.0,560032.0,416908.0,361421.0,377441.0
Q8CHQ9,Cml2 Probable N-acetyltransferase CML2,5,,851763.0,1067657.0,1260524.0,356625.0,544844.0,807838.0,1281748.0,863522.0,1520017.0,1683689.0,885514.0,1296858.0,1061316.0,747362.0,771804.0,879030.0
Q61102,"Abcb7 ATP-binding cassette sub-family B member 7, mitochondrial",18,FP,1316713.0,1723266.0,1771739.0,1493979.0,977111.0,1729998.0,1459932.0,1172231.0,2073493.0,1800068.0,1477037.0,2126480.0,1951817.0,1543870.0,955617.0,1188997.0
P52480,Pkm Pyruvate kinase PKM,11,FP,517659.0,459027.0,912444.0,376290.0,422341.0,457892.0,1709403.0,1467866.0,2731157.0,2337921.0,341235.0,563600.0,1140355.0,885315.0,1025914.0,1472525.0
P97290,Serping1 Plasma protease C1 inhibitor,11,TP,1990497.0,3104108.0,3579513.0,1428291.0,1368431.0,1909353.0,4334532.0,2805646.0,6367888.0,7106229.0,295803.0,625962.0,409512.0,452725.0,331556.0,401962.0
Q9EPU0,Upf1 Regulator of nonsense transcripts 1,24,FP,1215026.0,1262603.0,1813426.0,682977.0,748788.0,1156475.0,1240093.0,978406.0,1997456.0,1722933.0,1184249.0,1559484.0,1540627.0,1091418.0,780803.0,1042027.0
Q9R0E2,"Plod1 Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",15,TP,765297.0,887280.0,1075363.0,568783.0,693412.0,967820.0,1966178.0,1429620.0,3200933.0,2683792.0,636535.0,1020049.0,1292521.0,988773.0,1020249.0,1312450.0
Q9JKY7,Cyp2d22 Protein Cyp2d22,7,TP,456449.0,500551.0,704620.0,252344.0,354890.0,466875.0,566490.0,410231.0,739067.0,697713.0,349941.0,494244.0,652012.0,512203.0,347068.0,415981.0
P63330,Ppp2ca Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,1,FP,24710.0,30511.0,28780.0,19559.0,15545.0,34361.0,40099.0,29233.0,71030.0,58352.0,24762.0,38257.0,41303.0,27852.0,22770.0,25558.0
Q9D1D4,Tmed10 Transmembrane emp24 domain-containing protein 10,6,TP,2402414.0,2739023.0,2588942.0,1364452.0,1015243.0,2496112.0,958648.0,715814.0,2804921.0,2387399.0,263102.0,448131.0,458798.0,290412.0,251404.0,292863.0
Q99JY3,Gimap4 GTPase IMAP family member 4,4,,274050.0,322800.0,364869.0,333749.0,252916.0,362753.0,343819.0,314810.0,695490.0,463545.0,315210.0,365002.0,441727.0,414195.0,232525.0,294879.0
Q9WVB0,Rbpms RNA-binding protein with multiple splicing,4,FP,37342.0,39472.0,36849.0,27308.0,34303.0,50232.0,56327.0,43149.0,83986.0,80190.0,27824.0,42329.0,81750.0,49059.0,36505.0,41234.0
Q3ULJ0,Gpd1l Glycerol-3-phosphate dehydrogenase 1-like protein,6,,247965.0,258825.0,197023.0,265671.0,140736.0,220180.0,160316.0,141098.0,249641.0,203796.0,234278.0,241652.0,232243.0,196931.0,113650.0,129890.0
Q9CWK8,Snx2 Sorting nexin-2,11,,520565.0,592915.0,815846.0,429086.0,458650.0,654168.0,781791.0,560895.0,1159574.0,957593.0,484180.0,606909.0,891610.0,703803.0,456962.0,554821.0
P32921,"Wars Tryptophan--tRNA ligase, cytoplasmic",10,,807781.0,1054816.0,1092309.0,616381.0,548153.0,967483.0,1655719.0,1183245.0,2195757.0,2070461.0,890625.0,1223599.0,1090124.0,982624.0,1015272.0,1158169.0
P47757,Capzb F-actin-capping protein subunit beta,7,FP,777314.0,795095.0,780232.0,379181.0,437349.0,654046.0,1442395.0,1051992.0,2214488.0,2205161.0,407242.0,841248.0,1114687.0,837454.0,811522.0,842981.0
P51175,Ppox Protoporphyrinogen oxidase,9,FP,588933.0,467559.0,701347.0,432637.0,327505.0,434997.0,359528.0,282483.0,503336.0,337999.0,636911.0,642857.0,403773.0,294090.0,240694.0,279151.0
Q9CQW2,Arl8b ADP-ribosylation factor-like protein 8B,2,,68577.0,66020.0,86128.0,66026.0,61957.0,92964.0,87828.0,77055.0,118622.0,103003.0,60133.0,79363.0,138091.0,100489.0,57723.0,94102.0
Q8K297,Colgalt1 Procollagen galactosyltransferase 1,13,TP,879393.0,1031931.0,991826.0,491353.0,475104.0,601185.0,538693.0,420998.0,1071335.0,972194.0,240037.0,360862.0,345615.0,289359.0,231741.0,327625.0
Q9Z0N2,"Eif2s3y Eukaryotic translation initiation factor 2 subunit 3, Y-linked",1,,9803.0,13661.0,15414.0,5380.0,9254.0,14645.0,11685.0,7181.0,18096.0,17170.0,7387.0,12846.0,13897.0,11007.0,8434.0,5141.0
P31230,Aimp1 Aminoacyl tRNA synthase complex-interacting multifunctional protein 1,6,TP,458522.0,436975.0,595561.0,265893.0,289939.0,400006.0,541681.0,397816.0,807400.0,670864.0,397460.0,415689.0,642700.0,430669.0,321631.0,429006.0
Q91WN4,Kmo Kynurenine 3-monooxygenase,12,FP,1521118.0,1883122.0,1967548.0,1731106.0,988638.0,2425511.0,1690298.0,1372435.0,2182603.0,1946425.0,1633953.0,2328876.0,3198539.0,1634219.0,1126609.0,1477014.0
Q3TML0,Pdia6 Protein disulfide-isomerase A6,11,TP,1505998.0,1623003.0,2032912.0,654591.0,778753.0,1054861.0,1547722.0,1210635.0,2466832.0,2171905.0,808259.0,1345691.0,966477.0,888980.0,807815.0,1127829.0
Q91ZR1,Rab4b Ras-related protein Rab-4B,3,,20521.0,24243.0,20669.0,13069.0,12408.0,26372.0,28076.0,20796.0,39802.0,38438.0,15037.0,22388.0,24747.0,19380.0,18254.0,21691.0
O55143,Atp2a2 Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,18,TP,2490452.0,2535185.0,2707666.0,1620859.0,1277693.0,2279173.0,2892001.0,2327056.0,4115464.0,4367347.0,2441321.0,3546916.0,2476732.0,1842632.0,1893469.0,2037670.0
Q9D8E6,Rpl4 60S ribosomal protein L4,10,,1213128.0,983808.0,1560581.0,802879.0,806668.0,1679921.0,1442346.0,1055972.0,2811625.0,2238213.0,991716.0,1143166.0,1766983.0,990156.0,1076468.0,1191027.0
P27659,Rpl3 60S ribosomal protein L3,8,FP,1126744.0,1058480.0,2043160.0,466484.0,887086.0,1099433.0,1616033.0,1330171.0,2198180.0,2335106.0,707238.0,896791.0,1668263.0,1180160.0,1000026.0,1289312.0
P62855,Rps26 40S ribosomal protein S26,3,TP,732685.0,1186129.0,1221745.0,524169.0,641707.0,942170.0,919258.0,750286.0,1497785.0,1297450.0,561987.0,925347.0,1395283.0,1167689.0,641471.0,687350.0
P29758,"Oat Ornithine aminotransferase, mitochondrial",8,FP,434829.0,223835.0,322183.0,313130.0,202793.0,400595.0,167697.0,215070.0,277753.0,258002.0,239734.0,283520.0,595492.0,295416.0,158249.0,213553.0
P97328,Khk Ketohexokinase,3,,104935.0,109545.0,92223.0,85339.0,43206.0,109224.0,66399.0,114503.0,126311.0,117296.0,73823.0,93797.0,171636.0,76602.0,56075.0,82685.0
Q9QYB1,Clic4 Chloride intracellular channel protein 4,6,FP,342595.0,423951.0,381833.0,280261.0,255123.0,444207.0,557264.0,423849.0,735214.0,723557.0,345241.0,492960.0,473302.0,329696.0,332709.0,382161.0
G3X8T9,"Serpina3n Serine (Or cysteine) peptidase inhibitor, clade A, member 3N, isoform CRA_a",9,,358876.0,558211.0,619849.0,490982.0,518218.0,895838.0,4008721.0,2370430.0,6236642.0,7367978.0,166804.0,485321.0,325577.0,307031.0,357933.0,597234.0
Q9CQ60,Pgls 6-phosphogluconolactonase,4,,161589.0,177820.0,178160.0,159818.0,100498.0,183182.0,146716.0,131998.0,221869.0,204634.0,153081.0,194776.0,201495.0,162807.0,105670.0,123890.0
Q9WTI7,Myo1c Unconventional myosin-Ic,23,FP,2809531.0,3590494.0,2620147.0,1983453.0,1849651.0,2842364.0,4289629.0,3449251.0,6641720.0,6804027.0,1972213.0,3801018.0,3486909.0,3115137.0,2356326.0,2701336.0
Q60936,"Coq8a Atypical kinase COQ8A, mitochondrial",15,FP,3132272.0,3101233.0,2694888.0,1685438.0,1233680.0,1865072.0,1566353.0,1257575.0,2243097.0,2058851.0,3427765.0,4024356.0,1695314.0,1425196.0,1250021.0,1151288.0
P24270,Cat Catalase,11,,2182355.0,1304348.0,1265226.0,1565526.0,513561.0,1339957.0,722156.0,1234971.0,1180729.0,1255478.0,938940.0,1174984.0,2558734.0,1218727.0,910120.0,1165908.0
Q91X72,Hpx Hemopexin,11,TP,299181.0,233938.0,266487.0,155355.0,159476.0,155360.0,1311536.0,1047715.0,1795629.0,2042988.0,118410.0,236975.0,158113.0,156407.0,313089.0,486741.0
P05202,"Got2 Aspartate aminotransferase, mitochondrial",13,FP,3446395.0,2117161.0,1882168.0,2074346.0,749591.0,1967315.0,1444997.0,1777955.0,2579687.0,1729196.0,2284229.0,2724592.0,3170281.0,1379246.0,1247877.0,1455493.0
Q9CXI0,"Coq5 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",9,FP,565070.0,629988.0,715595.0,467395.0,379963.0,567133.0,518867.0,435974.0,830658.0,733238.0,527995.0,597040.0,689115.0,564668.0,337473.0,368567.0
Q8BGL3,Sult2a8 Sulfotransferase,7,,689441.0,1043168.0,1199299.0,407959.0,515210.0,585939.0,571138.0,450091.0,677125.0,634943.0,613711.0,834478.0,885225.0,555139.0,386585.0,518089.0
Q9CXW4,Rpl11 60S ribosomal protein L11,3,FP,156254.0,143934.0,231946.0,119028.0,128435.0,151800.0,231801.0,171371.0,284736.0,264339.0,123744.0,150661.0,262393.0,205321.0,142704.0,181621.0
Q9DBG7,Srpra Signal recognition particle receptor subunit alpha,14,TP,923708.0,1049918.0,980172.0,610302.0,477404.0,828968.0,1167077.0,975343.0,1635348.0,1684936.0,937511.0,1373157.0,885007.0,693394.0,801350.0,883530.0
Q8BH35,C8b Complement component C8 beta chain,14,TP,1138581.0,1190083.0,1372290.0,815856.0,782729.0,932845.0,587465.0,447677.0,1267659.0,900379.0,221351.0,348825.0,262775.0,184332.0,133601.0,154199.0
P51658,Hsd17b2 Estradiol 17-beta-dehydrogenase 2,9,TP,910336.0,1161351.0,985735.0,874962.0,410851.0,849574.0,988932.0,712847.0,1513209.0,1255199.0,1165210.0,1539580.0,799870.0,639405.0,816955.0,734772.0
Q9ER41,Tor1b Torsin-1B,7,TP,1827124.0,3458288.0,3054223.0,1543071.0,1348614.0,2142813.0,837093.0,536749.0,2679900.0,2358217.0,250637.0,414154.0,324191.0,256653.0,201697.0,192062.0
Q8BHC4,Dcakd Dephospho-CoA kinase domain-containing protein,6,,247727.0,271737.0,284425.0,194265.0,171612.0,227074.0,296742.0,228480.0,372924.0,376074.0,200162.0,290921.0,273705.0,216185.0,185039.0,207611.0
Q9D091,Nras Neuroblastoma ras oncogene,1,,14351.0,15832.0,13961.0,10072.0,8501.0,10892.0,15812.0,13082.0,20910.0,21173.0,11664.0,15203.0,14017.0,12242.0,10960.0,9899.0
Q9CZ42,Naxd ATP-dependent (S)-NAD(P)H-hydrate dehydratase,6,FP,373591.0,393460.0,352677.0,364875.0,193608.0,418865.0,349380.0,334181.0,529956.0,433546.0,370839.0,494212.0,543234.0,325931.0,223453.0,295064.0
Q9CQA9,Ntpcr Cancer-related nucleoside-triphosphatase homolog,3,,71900.0,79513.0,62087.0,56150.0,35225.0,52257.0,66931.0,50643.0,96892.0,82645.0,66964.0,86909.0,61827.0,48923.0,41983.0,51730.0
Q9ERE7,Mesdc2 LDLR chaperone MESD,6,TP,682699.0,933187.0,863030.0,248981.0,335479.0,449883.0,170350.0,106389.0,605960.0,478593.0,33231.0,49331.0,43966.0,35938.0,17721.0,30248.0
P55258,Rab8a Ras-related protein Rab-8A,3,,339224.0,340505.0,326352.0,240995.0,206004.0,288669.0,348833.0,266695.0,465068.0,446785.0,251107.0,387569.0,326964.0,275611.0,233024.0,260000.0
O35226,Psmd4 26S proteasome non-ATPase regulatory subunit 4,6,,514370.0,479010.0,713058.0,435281.0,318159.0,500423.0,439140.0,342420.0,735600.0,601237.0,479798.0,565408.0,699732.0,474429.0,281467.0,296764.0
Q00724,Rbp4 Retinol-binding protein 4,3,TP,125560.0,204013.0,186951.0,252952.0,131932.0,183587.0,191018.0,178507.0,325671.0,389924.0,95759.0,117472.0,161420.0,155204.0,79404.0,101536.0
Q78PY7,Snd1 Staphylococcal nuclease domain-containing protein 1,21,FP,611595.0,649116.0,768460.0,713797.0,352226.0,860910.0,689477.0,759323.0,936380.0,855932.0,558207.0,960519.0,1291007.0,651288.0,553099.0,1033888.0
O88844,Idh1 Isocitrate dehydrogenase,9,,790253.0,524739.0,593211.0,367885.0,292748.0,454648.0,418166.0,482626.0,648464.0,623564.0,331740.0,462209.0,723062.0,392771.0,319967.0,485945.0
A2AS89,"Agmat Agmatinase, mitochondrial",4,FP,416140.0,339470.0,376024.0,329766.0,236510.0,395516.0,222458.0,208702.0,280686.0,258250.0,379965.0,503917.0,372470.0,225410.0,163306.0,184897.0
Q6ZQI3,Mlec Malectin,6,TP,906003.0,964458.0,1016519.0,602295.0,598237.0,1050686.0,982918.0,552547.0,1552660.0,1146189.0,472367.0,697035.0,953994.0,786871.0,628186.0,734221.0
O08547,Sec22b Vesicle-trafficking protein SEC22b,5,TP,439491.0,467194.0,484536.0,318018.0,256757.0,411148.0,445954.0,373202.0,729116.0,656784.0,326317.0,513847.0,528082.0,340754.0,325932.0,338898.0
Q9D881,"Cox5b Cytochrome c oxidase subunit 5B, mitochondrial",1,,20988.0,13977.0,18841.0,9171.0,10536.0,13186.0,10700.0,20683.0,16639.0,16127.0,10561.0,20237.0,16818.0,12435.0,10035.0,16763.0
Q99LJ6,Gpx7 Glutathione peroxidase 7,3,TP,304954.0,495766.0,510913.0,220553.0,205903.0,331127.0,234799.0,228532.0,573548.0,552816.0,174477.0,282480.0,205646.0,174726.0,149091.0,136468.0
Q923B6,Steap4 Metalloreductase STEAP4,12,,811197.0,879252.0,996779.0,683803.0,693641.0,951498.0,7923016.0,5209044.0,11070251.0,10466612.0,954464.0,1369011.0,1346088.0,1020626.0,3443125.0,5250322.0
Q9D1Q6,Erp44 Endoplasmic reticulum resident protein 44,9,TP,1341484.0,2364994.0,2152227.0,669666.0,643941.0,1135258.0,623422.0,357407.0,1992919.0,1624351.0,136120.0,230573.0,272218.0,156100.0,108834.0,156093.0
Q3UZ09,C1rl Complement C1r subcomponent-like protein,9,TP,778020.0,1247337.0,1066148.0,850941.0,616144.0,1056960.0,520474.0,428778.0,1241298.0,1074235.0,125304.0,224012.0,159976.0,157346.0,100928.0,120463.0
Q8VE38,Oxnad1 Oxidoreductase NAD-binding domain-containing protein 1,8,,722093.0,806346.0,968771.0,377495.0,544169.0,744566.0,806646.0,586828.0,1197221.0,1082603.0,496296.0,790479.0,976901.0,764165.0,501199.0,569564.0
Q9ESP1,Sdf2l1 Stromal cell-derived factor 2-like protein 1,3,TP,80709.0,110121.0,106407.0,37771.0,38461.0,53328.0,64816.0,43737.0,112323.0,113948.0,33955.0,40407.0,28089.0,21796.0,36572.0,35001.0
Q8BFP9,Pdk1,10,FP,944002.0,1285651.0,1476793.0,1003822.0,912702.0,1193546.0,1004157.0,753593.0,1373318.0,1141938.0,1114675.0,1101328.0,1536491.0,1348124.0,503821.0,602958.0
Q8R059,Gale UDP-glucose 4-epimerase,7,,481132.0,367521.0,136539.0,475676.0,190657.0,678788.0,805647.0,591467.0,1204794.0,1253433.0,285061.0,479352.0,373110.0,201364.0,1027285.0,400961.0
Q9R1J0,"Nsdhl Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",7,TP,431136.0,425385.0,691454.0,321158.0,342836.0,299526.0,730151.0,598022.0,1106967.0,876287.0,441731.0,508085.0,510029.0,307657.0,529310.0,641482.0
Q64471,Gstt1 Glutathione S-transferase theta-1,8,FP,2582846.0,3189494.0,2974728.0,2260240.0,1703286.0,2604308.0,2355844.0,1482357.0,2847814.0,2504327.0,2731534.0,3080453.0,2702497.0,2156730.0,1366168.0,1809360.0
Q8BML9,Qars Glutaminyl-tRNA synthetase,14,,943184.0,870424.0,1039469.0,590332.0,531385.0,770668.0,992036.0,797183.0,1485549.0,1283510.0,602025.0,751461.0,985201.0,671828.0,577929.0,861854.0
P27612,Plaa Phospholipase A-2-activating protein,18,FP,1021989.0,1344901.0,1094105.0,824340.0,622001.0,945796.0,1111919.0,908946.0,1864098.0,1646076.0,998004.0,1331150.0,1076408.0,1054665.0,739983.0,791588.0
Q925N2,Sfxn2 Sideroflexin-2,8,FP,1683402.0,1616170.0,1874144.0,1130508.0,1002845.0,1700009.0,1445204.0,1062751.0,2077703.0,1959906.0,1373345.0,1774643.0,1981484.0,1524043.0,921390.0,1006108.0
Q9QUI0,Rhoa Transforming protein RhoA,1,FP,755554.0,989367.0,1034479.0,283632.0,507790.0,776517.0,932359.0,604969.0,855282.0,1117038.0,493398.0,814211.0,823350.0,486927.0,506188.0,539498.0
Q8VC12,Uroc1 Urocanate hydratase,12,,1364676.0,1102751.0,1170719.0,688359.0,598328.0,909557.0,840760.0,698374.0,1026262.0,1051687.0,810551.0,1000785.0,1128855.0,838933.0,577494.0,731309.0
O88685,Psmc3 26S protease regulatory subunit 6A,8,FP,355746.0,434279.0,467747.0,179554.0,177275.0,300737.0,315051.0,211742.0,462797.0,452574.0,268010.0,392753.0,327764.0,192139.0,212711.0,203303.0
P35550,Fbl rRNA 2'-O-methyltransferase fibrillarin,5,FP,317547.0,368490.0,652161.0,398675.0,316493.0,615614.0,544241.0,388963.0,783230.0,664208.0,417891.0,424339.0,801932.0,531154.0,302149.0,392456.0
Q9WTL7,Lypla2 Acyl-protein thioesterase 2,5,,603286.0,781029.0,600637.0,255254.0,262028.0,388042.0,329947.0,232850.0,643429.0,662611.0,142609.0,212891.0,241946.0,169356.0,137437.0,181003.0
O70325,"Gpx4 Phospholipid hydroperoxide glutathione peroxidase, mitochondrial",5,FP,563989.0,563906.0,902438.0,327396.0,356059.0,522775.0,474737.0,336142.0,674777.0,604251.0,461678.0,580609.0,681761.0,507528.0,316075.0,327220.0
P13439,Umps Uridine 5'-monophosphate synthase,10,,737301.0,843914.0,715468.0,664444.0,400061.0,655230.0,638613.0,561375.0,1041057.0,923823.0,857698.0,918170.0,726717.0,622395.0,505353.0,497099.0
Q8VDW0,Ddx39a ATP-dependent RNA helicase DDX39A,4,FP,73477.0,81514.0,116913.0,69124.0,66205.0,102772.0,95597.0,76596.0,161705.0,132496.0,75088.0,87879.0,132504.0,97012.0,56488.0,69903.0
Q922Y1,Ubxn1 UBX domain-containing protein 1,5,,195948.0,139643.0,135314.0,124970.0,118851.0,162555.0,165591.0,142455.0,280034.0,208488.0,151487.0,214236.0,224094.0,157091.0,113579.0,158232.0
Q8R0J8,Idnk Probable gluconokinase,5,,437864.0,516943.0,622276.0,234410.0,293443.0,411228.0,451222.0,298605.0,597251.0,555259.0,387620.0,476069.0,511730.0,377117.0,264059.0,289618.0
Q91WT9,Cbs Cystathionine beta-synthase,9,FP,1063798.0,625154.0,1073828.0,381708.0,506208.0,556528.0,755823.0,540140.0,971856.0,874405.0,567761.0,733201.0,677449.0,540215.0,386336.0,512857.0
P70122,Sbds Ribosome maturation protein SBDS,6,FP,213541.0,198358.0,278640.0,136255.0,158304.0,224416.0,254150.0,197570.0,417273.0,344251.0,172790.0,242068.0,317918.0,263366.0,162131.0,201986.0
P59999,Arpc4 Actin-related protein 2/3 complex subunit 4,4,FP,397006.0,403848.0,387116.0,186784.0,180631.0,255538.0,610807.0,353068.0,811383.0,686122.0,219512.0,389222.0,409597.0,314164.0,338021.0,361997.0
P62192,Psmc1 26S protease regulatory subunit 4,10,FP,521230.0,520651.0,612676.0,414546.0,299186.0,495792.0,488786.0,410294.0,749184.0,716562.0,484709.0,659233.0,598030.0,455173.0,385078.0,414872.0
Q923S9,Rab30 Ras-related protein Rab-30,3,,65169.0,93985.0,81464.0,151707.0,63581.0,160016.0,182285.0,156114.0,228816.0,257951.0,80249.0,110585.0,219953.0,179848.0,117683.0,163323.0
