uniprot,description,pep_num,tag_126.127726,tag_127.124761,tag_127.131081,tag_128.128116,tag_128.134436,tag_129.131471,tag_129.13779,tag_130.134825,tag_130.141145,tag_131.13818,tag_131.1445,tag_132.141535,tag_132.147855,tag_133.14489,tag_133.15121,tag_134.148245
P27601,Gna13 Guanine nucleotide-binding protein subunit alpha-13,5,7675.5,11551.0,11864.0,6804.0,6855.5,7354.0,12822.0,7481.5,15965.0,11963.0,5607.0,7202.0,9917.5,7430.0,5496.5,8230.0
Q8VIK2,Mpv17l2 Mpv17-like protein 2,2,19265.0,17711.0,23056.0,12307.5,12646.0,15355.5,22186.0,16376.5,20991.0,24126.0,16139.0,25208.0,17816.5,15576.0,11726.0,17762.5
E9PVA8,Gcn1 eIF-2-alpha kinase activator GCN1,28,12312.0,14821.0,14350.0,11584.0,8738.0,13122.0,18886.0,12673.0,21901.0,22877.0,13579.0,22152.0,17620.0,10393.0,11844.0,16912.0
Q8BRK8,Prkaa2 5'-AMP-activated protein kinase catalytic subunit alpha-2,5,15203.0,12290.0,12489.0,10435.0,7246.0,10951.0,11162.0,12035.0,16688.0,15185.0,11555.0,15497.0,11381.0,8229.0,6640.0,10211.0
P35486,"Pdha1 Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",5,25361.0,20196.0,23003.5,15156.5,15198.0,14287.0,17991.5,15593.5,19019.0,17481.5,16055.5,16850.0,26851.5,17508.5,12932.5,15140.0
P15116,Cdh2 Cadherin-2,8,16249.0,35712.0,41153.0,10450.0,18309.0,24641.0,11590.0,7501.0,36257.0,27029.0,2906.0,5241.0,4376.0,3442.0,2069.0,2455.0
Q9D662,Sec23b Protein transport protein Sec23B,6,8413.0,7529.0,7989.0,5300.0,4031.0,3484.0,8282.0,5226.0,9226.0,6918.0,5932.0,6043.0,5434.0,4980.0,3747.0,6531.0
Q91VE0,Slc27a4 Long-chain fatty acid transport protein 4,7,9675.0,10146.5,13135.5,7194.0,6088.5,6949.5,9586.0,7502.5,12106.5,13893.0,8233.5,12580.0,10879.0,9618.5,6990.0,8663.5
P50516,Atp6v1a V-type proton ATPase catalytic subunit A,7,12612.0,10991.5,12151.0,9098.5,5611.5,10623.5,12920.5,10617.5,18444.5,18805.5,10963.5,13043.5,14122.5,10432.5,6897.0,10466.0
Q07076,Anxa7 Annexin A7,6,7909.0,7636.0,9572.0,4081.5,5724.0,6793.0,8792.0,8190.0,10666.5,10173.0,5609.5,8818.0,10905.5,8604.0,5647.5,8084.5
Q8R0V5,"Ido2 Indoleamine 2,3-dioxygenase 2",5,13437.0,16987.0,17430.0,9296.0,7860.0,11741.5,12356.5,8325.5,16303.5,12953.0,10751.5,15710.0,13026.0,9649.0,8465.5,10334.0
O09174,Amacr Alpha-methylacyl-CoA racemase,4,68209.0,51630.0,51508.0,49998.0,28062.0,41540.0,35945.0,35337.0,58493.0,50644.0,43397.0,46270.0,52352.0,28888.0,32522.0,32330.0
Q3UMF0,Cobll1 Cordon-bleu protein-like 1,13,8676.5,11723.5,9823.0,4685.0,6524.5,7883.5,10661.0,8479.5,22533.0,17179.5,5268.5,9334.5,9094.5,9775.5,5541.0,7076.0
O08677,Kng1 Kininogen-1,6,35923.0,46172.0,38619.0,20693.0,19695.0,28112.0,27569.0,19125.0,49678.0,49195.0,23963.0,18049.0,8871.0,8782.0,7505.0,9639.0
P80314,Cct2 T-complex protein 1 subunit beta,5,37617.0,35318.0,42405.0,20356.0,16809.5,25415.5,25656.0,26948.0,44554.0,38803.5,17982.0,27955.0,24652.0,19563.5,14447.0,19567.0
Q63932,Map2k2 Dual specificity mitogen-activated protein kinase kinase 2,2,121328.0,161803.0,184172.0,103803.0,72070.0,125597.0,149965.0,110707.5,269394.0,222841.0,157896.0,170900.5,161917.5,138303.5,92404.5,102434.0
Q8C5P5,Nt5dc1 5'-nucleotidase domain-containing protein 1,4,28380.0,36073.0,46441.0,20494.5,22600.5,37292.0,40761.0,35600.0,75477.0,58161.0,30582.0,41634.5,54122.0,39525.0,23119.0,29123.0
Q7TNC4,Luc7l2 Putative RNA-binding protein Luc7-like 2,3,36318.0,33777.0,88258.5,10784.0,34547.5,34424.0,48886.0,42128.0,91331.0,77815.0,21036.0,30242.0,57473.5,57838.0,28901.0,37136.0
Q9CQV8,Ywhab 14-3-3 protein beta/alpha,2,9413.0,8540.5,8699.5,8232.0,5131.5,6774.0,8014.0,9035.0,14953.0,10484.5,7900.5,10588.5,11677.5,7002.0,5928.0,10182.0
Q8VE04,Mob3b MOB kinase activator 3B,2,4461.5,5341.0,4453.5,2973.0,2343.5,3020.5,2398.5,3104.5,5394.5,4367.0,4809.5,4656.5,2901.5,3137.0,2880.5,1909.5
Q9ERY9,ORF11 Probable ergosterol biosynthetic protein 28,2,24860.0,36664.5,38237.0,11189.0,10442.5,15694.5,7829.5,4574.0,24199.5,19717.0,2866.5,3915.5,3438.0,2591.0,1209.0,3004.0
Q3U0V1,Khsrp Far upstream element-binding protein 2,6,6863.0,13103.0,14966.0,6333.0,6087.0,6429.0,10295.0,5920.0,17782.0,10811.0,6610.0,8409.0,11534.0,11363.0,5391.0,6817.0
O35857,Timm44 Mitochondrial import inner membrane translocase subunit TIM44,8,48393.5,65668.0,62575.0,39144.5,36725.5,57461.5,50863.0,40513.5,72357.5,68837.5,41815.0,59795.5,69351.5,46835.0,35396.0,36995.5
Q8R0N6,"Adhfe1 Hydroxyacid-oxoacid transhydrogenase, mitochondrial",4,36084.0,22744.0,23713.0,19240.0,9373.0,13592.0,16184.0,12845.0,23491.0,16582.0,24808.0,26448.0,15058.0,14608.0,8498.0,7254.0
P70404,Idh3g Isocitrate dehydrogenase,5,27131.5,23562.0,30626.5,19166.0,17271.5,27653.5,18532.5,17958.0,31091.5,22300.0,22473.5,37080.5,31775.0,22503.0,11978.5,15745.0
Q9CR67,Tmem33 Transmembrane protein 33,5,52836.0,62014.0,66468.0,49336.0,37842.0,44654.0,49716.0,46985.0,67521.0,58524.0,55611.0,87067.0,53546.0,53182.0,34577.0,53714.0
Q9JKX6,Nudt5 ADP-sugar pyrophosphatase,3,36206.0,48644.0,60706.0,26376.0,32063.0,32304.0,77978.0,58858.0,103059.0,93032.0,30717.0,56002.0,62245.0,47143.0,44068.0,50448.0
Q8VC52,Rbpms2 RNA-binding protein with multiple splicing 2,2,17388.5,23022.5,27558.5,13456.5,11647.0,22999.0,19862.5,12939.5,29151.0,24709.0,17068.5,27579.0,24549.5,20101.5,13638.0,15145.0
Q8BH80,Vapb Vesicle-associated membrane protein-associated protein B,3,43271.0,44429.0,36625.0,23468.0,32507.0,39726.0,49238.0,35421.0,57093.0,50051.0,29242.0,38374.0,46525.0,34484.0,31119.0,31375.0
P58281,"Opa1 Dynamin-like 120 kDa protein, mitochondrial",12,28522.0,32702.0,30607.0,28686.5,19054.0,29163.0,25720.0,22460.5,39860.5,33598.0,25283.0,40624.5,40086.5,30246.5,15681.0,19055.0
Q8VH51,Rbm39 RNA-binding protein 39,4,62862.0,50335.0,90579.0,19128.0,41187.0,37984.0,71545.0,59040.0,95964.0,90971.0,30795.0,53207.0,65865.0,56454.0,34048.0,36344.0
O35678,Mgll Monoglyceride lipase,3,16490.5,23052.5,21512.5,25891.5,9014.5,19203.5,13230.5,11013.5,21822.0,22936.0,16593.5,23543.5,30608.0,17554.5,13074.5,11792.0
E9PVB5,Ttc17 Tetratricopeptide repeat protein 17,16,44797.0,60305.0,81164.0,26791.0,39600.0,46111.0,51592.0,48184.0,90202.0,84738.0,5222.0,10267.0,8679.0,7684.0,4056.0,5040.0
Q3UTJ2,Sorbs2 Sorbin and SH3 domain-containing protein 2,12,15127.0,15455.5,17610.0,3875.0,7998.5,9812.0,14139.5,10711.0,28996.0,21867.0,10509.5,17721.5,11436.5,14537.0,10748.5,9948.5
Q64378,Fkbp5 Peptidyl-prolyl cis-trans isomerase FKBP5,6,14743.0,13921.5,13901.0,12199.0,12520.5,22889.0,20281.0,15956.0,28642.5,31654.0,7786.0,10502.5,23631.0,12949.5,11299.0,15031.0
Q99L13,"Hibadh 3-hydroxyisobutyrate dehydrogenase, mitochondrial",4,15883.0,13779.0,14964.0,10299.0,5069.0,12107.0,6855.0,11326.0,20677.0,13748.0,8000.0,10145.0,23550.0,12969.0,7362.0,10910.0
Q99N93,"Mrpl16 39S ribosomal protein L16, mitochondrial",2,6448.5,5368.0,7982.5,4013.0,4266.5,7299.5,7149.5,6677.0,6773.0,8408.5,5891.5,6736.5,6376.5,5820.5,4116.0,6183.0
P63101,Ywhaz 14-3-3 protein zeta/delta,2,16992.0,16463.0,18062.0,22726.0,8675.0,16870.0,15494.0,16972.0,28201.0,28640.0,16026.0,20343.0,33905.0,18008.0,14208.0,18515.0
P09671,Sod2 Superoxide dismutase,3,59720.5,46438.0,33181.0,52172.0,19257.0,23748.0,38401.0,37670.0,59285.0,51182.5,50536.5,55290.5,42657.5,33892.0,30785.0,31418.5
P70349,Hint1 Histidine triad nucleotide-binding protein 1,2,54347.0,39347.5,26186.5,25587.0,19770.0,27730.5,34680.5,43835.5,42038.5,50261.0,19311.5,26213.0,48521.0,29091.0,25695.5,37319.0
Q61702,Itih1 Inter-alpha-trypsin inhibitor heavy chain H1,10,32038.0,40529.0,43717.0,21419.0,14362.0,23019.0,26770.0,24483.0,41196.0,38353.0,7851.0,20701.0,12286.0,12772.0,9271.0,12769.0
Q922U2,"Krt5 Keratin, type II cytoskeletal 5",4,13795.5,27515.0,31412.0,15716.0,9114.5,14343.5,9590.0,16118.0,31232.0,16666.0,9138.0,13478.5,37900.5,25987.5,8691.0,10381.0
Q9D5J6,Shpk Sedoheptulokinase,5,28655.0,20847.0,21822.0,20276.0,13259.0,16755.0,21471.0,22894.0,29761.0,27793.0,20467.0,29873.0,23542.0,21036.0,15895.0,21288.0
Q9R233,Tapbp Tapasin,3,20723.0,20328.0,24936.0,11811.5,8682.5,9894.5,12663.0,15267.5,28901.0,22061.5,8018.0,11688.5,8709.5,10823.5,8826.0,15337.5
P28474,Adh5 Alcohol dehydrogenase class-3,3,43918.0,45192.5,37232.5,37885.5,20938.0,42167.0,48975.5,47853.0,66234.5,64919.0,34155.5,38590.0,66710.5,34163.0,28264.5,39251.5
B2RX12,Abcc3 Canalicular multispecific organic anion transporter 2,13,29330.0,28819.0,33852.0,30483.0,29179.0,36065.0,20914.0,19972.0,35453.0,37581.0,33093.0,32455.0,48305.0,41988.0,16582.0,19239.0
Q3TCH7,Cul4a Cullin-4A,5,13714.5,21276.0,25047.0,16132.5,11579.0,17941.0,15715.5,14075.0,24554.5,22837.0,18549.0,25055.5,20379.5,18813.5,11691.5,13982.0
Q8BH86,"UPF0317 protein C14orf159 homolog, mitochondrial",7,53974.0,52928.0,71412.0,34129.0,37807.0,56723.0,62633.0,41973.0,82328.0,76330.0,41375.0,62028.0,78171.0,55523.0,38023.0,43582.0
Q9QXB9,Drg2 Developmentally-regulated GTP-binding protein 2,5,44365.0,53734.0,78038.0,38956.0,42391.0,59551.0,64612.0,50314.0,90430.0,76940.0,53074.0,59726.0,69851.0,49444.0,43953.0,42684.0
S4R2K0,Pdf Peptide deformylase,2,24659.0,24244.0,29454.0,15579.0,16953.0,18578.0,25733.0,21609.0,34507.0,29993.0,18909.0,28964.0,23194.0,19171.0,17388.0,26769.0
Q9CQ73,Pkp2 Protein Pkp2,8,20565.0,18439.0,23849.0,18301.0,18883.0,20297.0,26926.0,20485.0,37455.0,37541.0,15362.0,32285.0,22590.0,24234.0,14870.0,17255.0
P36371,Tap2 Antigen peptide transporter 2,9,18882.5,22326.5,25272.0,11469.0,12540.0,18281.0,37011.5,25973.5,61467.5,50303.0,20175.0,27969.0,21505.5,20165.5,21127.5,27616.5
Q61129,Cfi Complement factor I,7,37671.0,36479.5,47080.0,10923.5,13612.5,16945.0,23707.0,16628.5,53286.0,55637.0,6487.5,10364.5,6276.5,7885.0,5532.0,3552.0
Q3UP75,Ugt3a1 UDP-glucuronosyltransferase 3A1,4,37793.0,65988.5,55261.5,44612.0,28526.0,46723.5,20704.0,19428.5,37605.0,29252.0,23603.5,35424.5,34915.5,31086.5,11743.5,15438.0
Q922I7,Ptbp1 Polypyrimidine tract-binding protein 1,6,30141.0,24507.0,27852.0,23841.5,22354.0,25807.0,28696.5,26165.0,38016.0,36648.5,22668.5,23802.0,37087.5,24737.5,20524.0,26873.0
Q9CXJ1,"Ears2 Probable glutamate--tRNA ligase, mitochondrial",5,14766.0,14341.5,16873.5,11114.5,12062.0,13832.5,14648.5,11498.0,19211.0,17820.5,13430.5,20521.0,18227.5,13610.0,10726.5,12171.0
Q9JMA1,Usp14 Ubiquitin carboxyl-terminal hydrolase 14,5,13540.0,10963.0,11966.0,7256.0,8637.0,10992.5,14578.5,11530.0,15318.5,17158.0,10318.5,14203.0,14927.5,9190.5,10768.0,11561.5
P14094,Atp1b1 Sodium/potassium-transporting ATPase subunit beta-1,5,91143.0,64426.0,65369.0,43783.0,63435.0,67156.0,66257.0,51351.0,87383.0,82750.0,43910.0,65987.0,98842.0,69167.0,43914.0,50727.0
O55142,Rpl35a 60S ribosomal protein L35a,2,43034.5,36842.0,62838.0,21918.0,26902.0,60935.0,61648.5,47686.5,112222.0,109035.5,27824.5,53356.0,46314.5,39581.5,39278.5,36814.0
Q91V92,Acly ATP-citrate synthase,14,40554.5,26433.5,29064.5,18172.0,13753.0,18217.5,17247.0,23352.5,30435.5,29159.5,25464.5,39484.0,31276.5,14993.5,9791.5,21341.5
Q9CYW4,Hdhd3 Haloacid dehalogenase-like hydrolase domain-containing protein 3,4,41033.5,36819.5,42505.0,34181.0,27394.5,34982.5,29968.0,28612.5,45057.0,34743.5,36714.5,42718.5,40956.0,32302.0,28812.0,27374.0
P06684,C5 Complement C5,20,30281.5,37140.5,44817.0,20787.0,17037.0,25329.0,41130.5,30023.0,58897.0,66672.5,19462.0,31556.5,22968.5,19617.5,18992.5,18524.0
P39061,Col18a1 Collagen alpha-1(XVIII) chain,17,18656.5,20698.5,29801.0,8330.5,14202.5,14867.5,31520.0,21477.5,51778.5,46559.5,2569.5,5134.0,4048.5,3483.5,7563.0,2562.0
Q9D8W5,Psmd12 26S proteasome non-ATPase regulatory subunit 12,4,16681.0,19434.0,23306.0,10250.0,9726.0,18325.0,20622.0,16613.0,29626.0,25095.0,17492.0,21226.0,23380.0,14510.0,11819.0,14845.0
Q920A5,Scpep1 Retinoid-inducible serine carboxypeptidase,6,21925.0,35284.0,42590.0,12270.0,25542.0,39297.0,49624.0,22908.0,40554.0,31066.0,16951.0,29281.0,42730.0,33968.0,23113.0,31004.0
Q8BG81,Poldip3 Polymerase delta-interacting protein 3,4,16579.5,13567.5,17061.5,12658.5,10440.5,12077.0,21843.0,18523.5,38858.0,29300.0,11200.0,15366.0,18032.5,18967.5,12673.0,13819.0
Q8R5F7,Ifih1 Interferon-induced helicase C domain-containing protein 1,12,23841.0,22031.0,19360.0,18853.0,11883.0,18269.0,30172.0,25966.0,47357.0,40461.0,28060.0,30621.0,20593.0,19733.0,22239.0,24746.0
Q4VBD2,Tapt1 Transmembrane anterior posterior transformation protein 1,6,16267.0,14337.0,14327.0,13775.0,9392.0,16497.0,21557.0,15989.0,43541.0,28073.0,18776.0,20226.0,19277.0,12748.0,14317.0,20530.0
Q8QZR5,Gpt Alanine aminotransferase 1,6,47996.0,33256.0,46449.0,22891.0,23197.0,34307.0,25464.0,29286.5,40239.0,38984.5,23107.5,28373.5,46914.0,25314.0,19644.0,27135.0
O35453,Hpn Serine protease hepsin,5,24969.0,30854.0,37621.5,16020.5,16882.5,20404.0,39015.5,26094.5,59866.0,49810.0,19938.0,31512.5,23023.0,21703.0,20585.5,21996.0
Q9D1F9,"Slc37a4 Solute carrier family 37 (Glycerol-6-phosphate transporter), member 4",4,6031.5,7400.5,8755.0,5521.5,6706.0,8102.5,8089.0,6743.5,7986.5,6943.0,4985.5,6681.5,10113.0,7074.5,4518.5,7203.0
Q9CY50,Ssr1 Translocon-associated protein subunit alpha,3,20818.0,21201.0,16880.0,23458.0,15150.0,25668.0,28640.0,23701.0,31889.0,30466.0,24401.0,25048.0,27554.0,23221.0,20799.0,29086.0
Q9WVJ2,Psmd13 26S proteasome non-ATPase regulatory subunit 13,5,8551.0,10789.0,9806.0,7569.0,4615.0,11571.0,8664.0,8365.0,16383.0,13293.0,6452.0,12200.0,13090.0,9422.0,6518.0,8210.0
Q8VDP6,Cdipt CDP-diacylglycerol--inositol 3-phosphatidyltransferase,3,19123.0,22280.0,32370.0,17431.0,14435.0,22042.0,27355.0,19087.0,36048.0,34744.0,29283.0,33547.0,29004.0,19099.0,19310.0,23896.0
Q8R2Y8,"Ptrh2 Peptidyl-tRNA hydrolase 2, mitochondrial",2,58593.0,77140.5,95728.5,53949.5,45190.0,78032.0,69094.0,55973.0,100966.0,91455.0,62431.5,76388.5,90844.0,67105.0,52024.0,76260.5
O55111,Dsg2 Desmoglein-2,11,19907.5,21819.0,21676.5,11783.5,11671.5,13029.0,15166.5,13984.5,30102.5,25214.5,10452.5,36648.5,16436.0,13836.5,9412.0,11948.5
Q9CZD3,Gars Glycine--tRNA ligase,8,28934.0,26976.5,29304.5,13402.0,16278.0,23481.0,46040.0,33198.0,46308.0,52889.0,17530.0,24407.5,30730.0,21817.0,28920.5,34425.5
Q8BMS4,"Coq3 Ubiquinone biosynthesis O-methyltransferase, mitochondrial",4,85875.5,104462.5,120833.5,69288.0,75988.5,100700.0,112897.5,81924.5,136485.0,136819.0,77043.0,101095.5,130530.5,95823.0,60239.0,72247.5
O70378,Emc8 ER membrane protein complex subunit 8,2,23105.0,32712.0,32442.0,11403.0,13691.0,22872.0,13683.0,10737.0,26490.0,30593.0,5586.0,10152.0,11359.0,6722.0,3954.0,5906.0
Q5SYD0,Myo1d Unconventional myosin-Id,13,33779.0,37019.0,25091.0,17469.0,20207.0,29467.0,34825.0,24647.0,45382.0,45258.0,19935.0,27949.0,30819.0,22621.0,17672.0,17252.0
Q8VBT9,Aspscr1 Tether containing UBX domain for GLUT4,6,20379.0,31926.0,33099.5,20432.5,20444.0,31331.0,27849.5,19123.5,35393.0,27188.5,22328.5,29630.0,42738.0,23630.5,17498.5,22068.5
Q8BM72,Hspa13 Heat shock 70 kDa protein 13,6,26892.0,61237.0,43694.0,20386.0,15598.0,27717.0,21578.0,14714.0,55908.0,57608.0,6119.0,10330.0,8311.0,6112.0,3716.0,5476.0
Q9WUU7,Ctsz Cathepsin Z,3,10868.0,13002.0,12192.0,9977.0,9250.0,15821.0,6827.0,5611.0,10265.0,8179.0,3536.0,5903.0,10452.0,6728.0,3238.0,7799.0
Q99LC8,Eif2b1 Translation initiation factor eIF-2B subunit alpha,3,37011.0,46809.5,63574.5,29185.0,30106.0,50168.0,50153.5,33841.0,80030.5,66658.0,44042.5,48777.5,58206.0,41198.0,32397.0,32669.0
P97434,Mprip Myosin phosphatase Rho-interacting protein,9,6653.0,6361.0,9029.0,4040.0,8112.0,8044.0,10385.0,10364.0,18975.0,14990.0,5700.0,9912.0,16929.0,12574.0,9153.0,12034.0
Q3TQB2,Foxred1 FAD-dependent oxidoreductase domain-containing protein 1,6,20909.0,17413.0,24302.0,17005.0,16377.0,24796.0,17572.0,14089.0,28232.0,21940.0,18340.0,22387.0,22403.0,17623.0,9356.0,15178.0
Q9QYY9,Adh4 Alcohol dehydrogenase 4,4,9468.0,17609.0,10294.0,10278.0,4396.0,6384.0,9233.0,9778.0,17607.0,12935.0,14908.0,15957.0,10477.0,10350.0,9617.0,10629.0
Q05117,Acp5 Tartrate-resistant acid phosphatase type 5,3,43611.0,56371.0,52329.5,33219.0,27545.5,39288.5,45711.0,23610.5,54023.5,36980.0,37219.0,64048.5,32517.5,28811.5,28488.5,27454.5
Q922Q8,Lrrc59 Leucine-rich repeat-containing protein 59,4,51640.0,50664.0,48596.0,39898.0,31670.0,58919.0,56156.0,58379.0,81790.0,89919.0,28690.0,47555.0,86576.0,49147.0,57335.0,66948.0
Q9DCU9,"Hoga1 4-hydroxy-2-oxoglutarate aldolase, mitochondrial",3,21265.5,19054.5,14723.5,23245.5,9603.5,21938.5,17291.0,16330.5,18470.5,15100.5,18419.5,25865.5,26724.5,12582.5,11253.0,14474.0
Q91ZX7,Lrp1 Prolow-density lipoprotein receptor-related protein 1,48,19613.0,21937.0,36038.0,8910.0,11184.0,14297.0,18792.0,16793.0,36676.0,32307.0,6781.0,11085.0,11213.0,8245.0,6543.0,11732.0
Q01853,Vcp Transitional endoplasmic reticulum ATPase,8,38278.5,30034.0,27506.0,31024.0,13605.0,30083.5,20244.0,32559.0,35790.5,32698.5,21968.5,37502.5,57819.5,25160.5,16846.0,35040.5
Q9CZJ2,Hspa12b Heat shock 70 kDa protein 12B,7,22256.5,24271.5,18168.0,28980.0,12244.0,21909.0,17593.0,14946.5,24661.5,20045.0,24476.0,28430.5,19985.5,16151.0,10835.5,13163.5
Q3U0V2,Tradd Tumor necrosis factor receptor type 1-associated DEATH domain protein,3,25228.5,24792.5,22096.5,15457.0,15523.5,21775.5,26451.5,20276.5,43774.0,39803.0,26770.5,26111.0,24684.0,19477.0,19881.5,24457.5
P97370,Atp1b3 Sodium/potassium-transporting ATPase subunit beta-3,3,21874.5,25237.5,24412.5,14634.5,17693.0,25133.5,28107.0,23315.5,45105.0,38941.0,17096.5,25823.5,31971.5,24641.0,22689.0,22904.5
Q7TQI3,Otub1 Ubiquitin thioesterase OTUB1,4,43427.5,41045.5,52163.0,31820.0,27780.5,49343.5,43681.5,40470.5,78170.5,69285.5,43130.0,43940.0,57520.0,37712.5,30695.5,33136.5
Q99L45,Eif2s2 Eukaryotic translation initiation factor 2 subunit 2,4,25004.0,27860.0,26102.0,15689.0,13719.0,23608.0,27133.0,19514.0,40612.0,31551.0,16739.0,23804.0,35411.0,20421.0,13674.0,20870.0
P48193,Epb41 Protein 4.1,8,35531.0,45353.0,23110.0,23323.0,18643.0,31289.0,27546.0,29484.0,42772.0,42173.0,27278.0,29885.0,38901.0,23671.0,16518.0,22160.0
Q91W50,Csde1 Cold shock domain-containing protein E1,9,22053.0,22089.5,24367.0,15604.5,14599.5,20783.0,27853.5,22235.0,42258.0,33644.5,16613.5,23434.0,30370.0,24065.5,15066.5,20054.0
Q03311,Bche Cholinesterase,5,42908.0,43870.0,53057.0,20756.0,23698.0,28195.0,9810.0,7163.0,21042.0,26308.0,3190.0,3099.0,6166.0,3349.0,0.0,1653.0
P47740,Aldh3a2 Fatty aldehyde dehydrogenase,4,45706.0,64573.0,85470.0,45797.0,27135.0,68238.0,31410.0,31512.0,53279.0,48502.0,47085.0,82877.0,81273.0,50863.0,26919.0,24762.0
Q8BG05,Hnrnpa3 Heterogeneous nuclear ribonucleoprotein A3,5,8048.5,5803.5,9903.0,5042.5,5529.5,8070.0,9330.0,12451.5,14800.5,11821.5,5412.0,7936.5,14396.5,8749.0,7269.5,12147.5
Q99KI3,Emc3 ER membrane protein complex subunit 3,3,108445.5,161664.5,147730.0,53373.5,68137.5,134354.0,56635.5,37195.5,135788.5,128823.0,17416.0,28733.0,33475.5,20347.5,14824.5,23124.0
Q9EPE9,Atp13a1 Manganese-transporting ATPase 13A1,12,18168.5,17055.0,16451.0,15116.0,11637.5,16579.5,23092.0,18562.0,26038.0,24735.0,13556.0,26820.5,23254.0,16293.0,16360.5,20118.5
A6X935,"Itih4 Inter alpha-trypsin inhibitor, heavy chain 4",11,21427.0,24730.5,25037.5,11669.5,13762.5,14941.0,62161.5,54534.0,96648.5,119652.5,5693.5,16478.0,11627.5,9264.0,13738.5,24192.0
P09055,Itgb1 Integrin beta-1,9,16210.5,19472.5,25475.0,11460.5,10579.5,12962.5,9827.0,8515.0,23335.5,18649.5,2790.5,3587.0,4479.0,2400.0,286.5,2812.0
Q3UN02,Lclat1 Lysocardiolipin acyltransferase 1,5,17533.0,15215.0,17867.0,13754.0,8949.0,17386.0,13648.0,12083.0,25890.0,21242.0,14468.0,20113.0,16855.0,15845.0,7819.0,11691.0
Q91W92,Cdc42ep1 Cdc42 effector protein 1,3,3753.0,2807.0,5139.0,3449.0,3543.0,3289.0,5319.0,4561.0,7730.0,5535.0,4058.0,5638.0,5472.0,4479.0,3208.0,5238.0
Q91Z53,Grhpr Glyoxylate reductase/hydroxypyruvate reductase,3,18681.0,14580.0,11739.0,14206.0,7372.0,17400.0,12711.0,16162.0,22144.0,20298.0,10421.0,14058.0,23996.0,12993.0,12270.0,14042.0
Q9JM76,Arpc3 Actin-related protein 2/3 complex subunit 3,3,22126.0,27883.0,28068.0,11217.0,12232.0,21702.0,40664.0,20064.0,63795.0,56163.0,14904.0,32860.0,26368.0,23253.0,22085.0,22471.0
Q3U8Y1,"Mrps11 28S ribosomal protein S11, mitochondrial",2,6582.0,6766.0,11917.0,5078.0,4789.0,5515.0,6238.0,6637.0,10046.0,8260.0,5508.0,7873.0,9741.0,7546.0,3854.0,4158.0
Q8C754,Vps52 Vacuolar protein sorting-associated protein 52 homolog,6,18270.5,16914.0,13706.5,14457.5,11440.0,14968.5,17921.0,17659.5,24036.0,24289.5,20879.0,21945.5,18897.5,14705.5,12699.0,18824.5
Q80W22,Thnsl2 Threonine synthase-like 2,5,16604.5,14939.0,17107.0,10966.0,9873.5,15103.0,12144.5,9857.5,17896.5,14699.5,18560.5,17069.0,15661.5,11176.5,8112.5,10938.5
Q9DAT5,Trmu Mitochondrial tRNA-specific 2-thiouridylase 1,2,1152.0,1372.0,1751.0,710.0,1817.0,1542.0,1523.0,1501.0,2105.0,1781.0,1403.0,2258.0,2701.0,2026.0,753.0,1639.0
Q8VDG5,Ppcs Phosphopantothenate--cysteine ligase,3,22567.0,25648.0,30273.0,19775.0,13670.5,21897.5,22787.0,17712.5,35575.5,28486.0,18960.5,25369.0,28878.0,21774.0,12905.0,17759.5
Q9D0L4,Adck1 Uncharacterized aarF domain-containing protein kinase 1,4,11842.0,10530.5,11595.0,10059.5,7397.0,11206.0,11351.0,9051.0,14806.0,13466.0,9881.5,15612.5,12300.0,9024.0,6812.5,10615.5
P58710,Gulo L-gulonolactone oxidase,5,35701.5,35128.0,41374.5,18374.0,21776.0,21334.0,27398.0,27467.5,51659.0,37290.5,30507.5,38487.0,36548.0,23121.0,23845.0,24552.0
Q8BUE4,Aifm2 Apoptosis-inducing factor 2,4,20550.0,23106.5,27685.5,21311.5,20903.5,26815.0,30748.0,26126.0,37637.0,39856.5,13475.5,29951.5,34795.0,32158.0,19782.0,27624.0
Q8CHP8,Pgp Glycerol-3-phosphate phosphatase,3,9450.0,8795.0,8751.5,6386.0,4911.5,7048.0,10035.0,7760.5,11314.0,8797.0,7672.0,8653.0,11914.5,8342.5,6921.0,9181.5
Q61503,Nt5e 5'-nucleotidase,5,35897.0,20787.0,5127.0,14276.0,22587.0,32870.0,68934.0,37647.0,102097.0,171521.0,10269.0,38608.0,36043.0,26788.0,33409.0,19895.0
Q9Z2M7,Pmm2 Phosphomannomutase 2,4,22976.0,21286.5,26937.5,17546.5,14385.5,21217.5,23313.5,17685.5,39583.0,31034.5,19165.5,28215.0,26211.0,19928.5,18497.5,17962.0
Q69ZS7,Hbs1l HBS1-like protein,5,9552.5,10879.5,12381.0,10706.5,6480.0,11108.5,9384.0,7010.5,15633.0,13662.0,10440.5,14675.0,13843.0,8908.0,6099.5,8001.5
P48760,"Fpgs Folylpolyglutamate synthase, mitochondrial",4,21202.0,18008.0,15702.0,14044.0,11205.0,17855.0,16615.0,14883.0,26835.0,22260.0,18593.0,25426.0,17275.0,16092.0,12123.0,15349.0
