,uniprot,annotation,LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,original_ratio_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,FP_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,TP_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,TPR_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,FPR_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,TPR-FPR_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,original_ratio_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,FP_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,TP_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,TPR_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,FPR_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,TPR-FPR_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,original_ratio_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,FP_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,TP_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,TPR_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,FPR_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,TPR-FPR_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,original_ratio_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,FP_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,TP_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,TPR_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,FPR_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,TPR-FPR_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,original_ratio_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,FP_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,TP_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,TPR_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,FPR_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,TPR-FPR_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,original_ratio_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,FP_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,TP_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,TPR_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,FPR_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,TPR-FPR_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio
822,F8VQL0,TP,,,,,,,,0.31520357748267736,2.419268077601411,218.0,106.0,0.4732142857142857,0.30404463040446306,0.16916965530982264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Q9CQ65,FP,,,,,,,,0.3142096915048418,2.417601995367896,218.0,107.0,0.47767857142857145,0.30404463040446306,0.1736339410241084,,,,,,,,,,,,,,,,,,,,,,1.297961490890792,3.716060929983966,17.0,11.0,0.049107142857142856,0.023809523809523808,0.025297619047619048
824,Q9JJL8,,,,,,,,,0.3128944543959511,2.415398985855351,219.0,107.0,0.47767857142857145,0.3054393305439331,0.17223924088463838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,Q99KI3,,,,,,,,,0.31182760457500536,2.41361349733482,219.0,107.0,0.47767857142857145,0.3054393305439331,0.17223924088463838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,P28653,TP,,,,,,,,0.31010403609654136,2.410731707317073,219.0,107.0,0.47767857142857145,0.3054393305439331,0.17223924088463838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,Q9JM52,,,,,,,,,0.30899071655915133,2.4088720770288856,219.0,108.0,0.48214285714285715,0.3054393305439331,0.17670352659892408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,Q8VHG0,,,,,,,,,0.3080523674461133,2.407305822216681,219.0,108.0,0.48214285714285715,0.3054393305439331,0.17670352659892408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,Q9DCS2,,,,,,,,,0.30761019131634076,2.4065681125591647,219.0,108.0,0.48214285714285715,0.3054393305439331,0.17670352659892408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,Q9ET43,,,,,,,,,0.30759347154262395,2.4065402223675605,219.0,108.0,0.48214285714285715,0.3054393305439331,0.17670352659892408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Q8C165,TP,,,,,,,,0.30495309566165374,2.4021398747390394,219.0,108.0,0.48214285714285715,0.3054393305439331,0.17670352659892408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,Q9QXD6,,,,,,,,,0.30240775484790483,2.3979055258467024,219.0,109.0,0.48660714285714285,0.3054393305439331,0.18116781231320978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,Q8K3K7,,,,,,,,,0.3017283257648199,2.396776511651781,219.0,109.0,0.48660714285714285,0.3054393305439331,0.18116781231320978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,G3X972,,,,,,,,,0.3014937887325485,2.396386902521641,219.0,109.0,0.48660714285714285,0.3054393305439331,0.18116781231320978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,Q9EPK6,,,,,,,,,0.3013046201773978,2.396072704914883,219.0,109.0,0.48660714285714285,0.3054393305439331,0.18116781231320978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,Q99LP6,,,,,,,,,0.3007372619108617,2.395130603953881,219.0,109.0,0.48660714285714285,0.3054393305439331,0.18116781231320978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,Q9R0P5,,,,,,,,,0.30011642356757134,2.3941001235195816,219.0,109.0,0.48660714285714285,0.3054393305439331,0.18116781231320978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,E9PX59,,,,,,,,,0.2985412388060339,2.3914875879955537,219.0,109.0,0.48660714285714285,0.3054393305439331,0.18116781231320978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,O70310,,,,,,,,,0.2978826863385826,2.3903961857191507,219.0,109.0,0.48660714285714285,0.3054393305439331,0.18116781231320978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,Q8JZZ6,,,,,,,,,0.2975574534466806,2.3898573692551506,219.0,109.0,0.48660714285714285,0.3054393305439331,0.18116781231320978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,Q8VD31,,,,,,,,,0.29744712846861876,2.3896746203904558,219.0,109.0,0.48660714285714285,0.3054393305439331,0.18116781231320978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,Q8BH04,,,,,,,,,0.2964839163439017,2.3880796919470955,219.0,109.0,0.48660714285714285,0.3054393305439331,0.18116781231320978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,Q8C9W3,TP,,,,,,,,0.2959541955853298,2.387203011056222,219.0,109.0,0.48660714285714285,0.3054393305439331,0.18116781231320978,,,,,,,,,,,,,,,1.0962679126579546,2.1631319101592377,13.0,12.0,0.05357142857142857,0.01813110181311018,0.03544032675831839,1.2755988137933945,3.6589037873441543,18.0,11.0,0.049107142857142856,0.025210084033613446,0.02389705882352941
844,Q8BKH7,FP,,,,,,,,0.2950698745027439,2.385740188337135,219.0,110.0,0.49107142857142855,0.3054393305439331,0.18563209802749547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,Q9CQJ2,FP,,,,,,,,0.29365744476199374,2.383405639913232,220.0,110.0,0.49107142857142855,0.3068340306834031,0.18423739788802546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,P68254,,,,,,,,,0.2924123135609853,2.381349507202426,221.0,110.0,0.49107142857142855,0.3082287308228731,0.18284269774855544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Q99LR1,,,,,,,,,0.29172593991930224,2.3802168306931213,221.0,110.0,0.49107142857142855,0.3082287308228731,0.18284269774855544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,P41241,,,,,,,,,0.29142933582318303,2.3797275315168767,221.0,110.0,0.49107142857142855,0.3082287308228731,0.18284269774855544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,Q60766,,,,,,,,,0.2904376150261901,2.3780922487631004,221.0,110.0,0.49107142857142855,0.3082287308228731,0.18284269774855544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,Q8BXZ1,,,,,,,,,0.29026727758238297,2.3778114865571713,221.0,110.0,0.49107142857142855,0.3082287308228731,0.18284269774855544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,O08677,TP,,,,,,,,0.2900018105968888,2.377373991204755,221.0,110.0,0.49107142857142855,0.3082287308228731,0.18284269774855544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,E9QAS8,,,,,,,,,0.28864281118758245,2.3751355911775343,221.0,111.0,0.4955357142857143,0.3082287308228731,0.1873069834628412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,P35564,,,,,,,,,0.2876627007333216,2.3735225651422995,221.0,111.0,0.4955357142857143,0.3082287308228731,0.1873069834628412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,O89017,,,,,,,,,0.287601691773153,2.373422195294355,221.0,111.0,0.4955357142857143,0.3082287308228731,0.1873069834628412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,Q9R0P6,,,,,,,,,0.2865489095521363,2.3716908625106745,221.0,111.0,0.4955357142857143,0.3082287308228731,0.1873069834628412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,Q8BU31,,,,,,,,,0.2863078187974377,2.371294559099437,221.0,111.0,0.4955357142857143,0.3082287308228731,0.1873069834628412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,E9PV38,,,,,,,,,0.2857028679620612,2.3703004363880495,221.0,111.0,0.4955357142857143,0.3082287308228731,0.1873069834628412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,Q7TQK1,FP,,,,,,,,0.2855916259759318,2.3701176765147722,221.0,111.0,0.4955357142857143,0.3082287308228731,0.1873069834628412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,P84096,,,,,,,,,0.28496869437824035,2.369094520235731,222.0,111.0,0.4955357142857143,0.30962343096234307,0.18591228332337123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Q9D7J4,,,,,,,,,0.2841043581031692,2.36767559177338,222.0,111.0,0.4955357142857143,0.30962343096234307,0.18591228332337123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,Q8BH00,,,,,,,,,0.2839484019094877,2.3674196584644345,222.0,111.0,0.4955357142857143,0.30962343096234307,0.18591228332337123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Q60770,,,,,,,,,0.2838649273111795,2.367282683093771,222.0,111.0,0.4955357142857143,0.30962343096234307,0.18591228332337123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,O35593,,,,,,,,,0.28360234157631936,2.3668518518518518,222.0,111.0,0.4955357142857143,0.30962343096234307,0.18591228332337123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,Q3TEA8,FP,,,,,,,,0.2831043531314715,2.366035004605869,222.0,111.0,0.4955357142857143,0.30962343096234307,0.18591228332337123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Q9JMA1,,,,,,,,,0.2822679709442937,2.3646637265711137,223.0,111.0,0.4955357142857143,0.3110181311018131,0.1845175831839012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,Q8BH24,,,,,,,,,0.281210077760225,2.3629304117505416,223.0,111.0,0.4955357142857143,0.3110181311018131,0.1845175831839012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,Q8BGF9,,,,,,,,,0.28080440622567926,2.362266072565245,223.0,111.0,0.4955357142857143,0.3110181311018131,0.1845175831839012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,Q08761,TP,,,,,,,,0.2802930984669375,2.361429006570645,223.0,111.0,0.4955357142857143,0.3110181311018131,0.1845175831839012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,Q8VCB3,,,,,,,,,,,,,,,,2.5446045314224848,4.159678345778288,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.9860436620909254,4.008041355542791,0.0,8.0,0.03571428571428571,0.0,0.03571428571428571,,,,,,,
870,P68369,FP,,,,,,,,,,,,,,,1.9869193084293453,2.826049529863594,0.0,1.0,0.004464285714285714,0.0,0.004464285714285714,,,,,,,,1.3854099428500777,2.643159846377963,5.0,9.0,0.04017857142857143,0.00697350069735007,0.033205070731221364,,,,,,,
871,O35486,,,,,,,,,,,,,,,,1.7419415940790965,2.384702070714185,1.0,1.0,0.004464285714285714,0.001394700139470014,0.0030695855748157,,,,,,,,0.9270991537304633,1.923792083392027,18.0,17.0,0.07589285714285714,0.02510460251046025,0.05078825463239689,,,,,,,
872,O54865,,,,,,,,,,,,,,,,1.6049297693883253,2.168649966321327,1.0,2.0,0.008928571428571428,0.001394700139470014,0.007533871289101414,,,,,,,,0.835978442940523,1.8060429162523655,25.0,20.0,0.08928571428571429,0.03486750348675035,0.05441821079896394,,,,,,,
873,Q5SV02,,,,,,,,,,,,,,,,1.5686028117062092,2.114725274725275,1.0,2.0,0.008928571428571428,0.001394700139470014,0.007533871289101414,,,,,,,,,,,,,,,,,,,,,
874,Q9ERL9,,,,,,,,,,,,,,,,1.5683800501501608,2.1143987725107003,1.0,2.0,0.008928571428571428,0.001394700139470014,0.007533871289101414,,,,,,,,0.88181611668149,1.8643462811919567,21.0,17.0,0.07589285714285714,0.029288702928870293,0.046604154213986844,,,,,,,
875,F8VPN4,,,,,,,,,,,,,,,,1.4586530163959186,1.9595473833097596,1.0,2.0,0.008928571428571428,0.001394700139470014,0.007533871289101414,,,,,,,,1.9675538485486073,3.957001414427157,0.0,8.0,0.03571428571428571,0.0,0.03571428571428571,,,,,,,
876,Q3UN04,,,,,,,,,,,,,,,,1.4441704264791106,1.9399747418468167,1.0,2.0,0.008928571428571428,0.001394700139470014,0.007533871289101414,,,,,,,,0.8596892097395638,1.8359705816804102,23.0,19.0,0.08482142857142858,0.03207810320781032,0.052743325363618254,,,,,,,
877,Q8BIJ6,,,,,,,,,,,,,,,,1.368668749733601,1.8410594223807062,1.0,2.0,0.008928571428571428,0.001394700139470014,0.007533871289101414,,,,,,,,,,,,,,,,,,,,,
878,A0A140LHX0,,,,,,,,,,,,,,,,1.3334661049118646,1.7966800854828289,1.0,2.0,0.008928571428571428,0.001394700139470014,0.007533871289101414,,,,,,,,0.8710648710205963,1.8505044480890611,22.0,18.0,0.08035714285714286,0.030683403068340307,0.04967373978880256,,,,,,,
879,E9Q411,,,,,,,,,,,,,,,,1.3012225553861643,1.7569705358908443,1.0,2.0,0.008928571428571428,0.001394700139470014,0.007533871289101414,,,,,,,,0.9559315913380504,1.9626260628831322,17.0,16.0,0.07142857142857142,0.023709902370990237,0.04771866905758119,,,,,,,
880,Q9QUM9,FP,,,,,,,,,,,,,,,1.275323654825282,1.725711259079903,1.0,3.0,0.013392857142857142,0.001394700139470014,0.011998157003387128,,,,,,,,1.3416351701205431,2.5641646489104115,6.0,11.0,0.049107142857142856,0.008368200836820083,0.04073894202032277,,,,,,,
881,Q99JT1,,,,,,,,,,,,,,,,1.2746255782725346,1.7248764415156508,2.0,3.0,0.013392857142857142,0.002789400278940028,0.010603456863917114,,,,,,,,,,,,,,,,,,,,,
882,Q9R1P1,FP,,,,,,,,,,,,,,,1.2678484227893017,1.7167927219874572,2.0,3.0,0.013392857142857142,0.002789400278940028,0.010603456863917114,,,,,,,,1.528412844976959,2.9185799262509082,3.0,8.0,0.03571428571428571,0.0041841004184100415,0.03153018529587567,,,,,,,
883,Q7TNG8,,,,,,,,,,,,,,,,1.266631029532288,1.7153446471954745,3.0,3.0,0.013392857142857142,0.0041841004184100415,0.009208756724447101,,,,,,,,1.0065059966432237,2.032647053607845,16.0,15.0,0.06696428571428571,0.022315202231520222,0.044649083482765486,,,,,,,
884,Q9D1H9,TP,,,,,,,,,,,,,,,1.2386349060983624,1.6823785351704132,3.0,3.0,0.013392857142857142,0.0041841004184100415,0.009208756724447101,,,,,,,,0.8164216683958364,1.781725888324873,27.0,20.0,0.08928571428571429,0.03765690376569038,0.05162881052002391,,,,,,,
885,Q99JR5,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1463463396840226,8.958145333649965,0.0,3.0,0.013392857142857142,0.0,0.013392857142857142,2.119808523598629,6.568760611205433,10.0,2.0,0.008928571428571428,0.014005602240896359,-0.005077030812324931
886,P16546,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.389793764090117,2.651203654893692,4.0,9.0,0.04017857142857143,0.005578800557880056,0.034599770870691375,1.1459631221725586,3.3444657898625683,20.0,13.0,0.05803571428571429,0.028011204481792718,0.03002450980392157
887,Q8R0S2,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2835458444271872,2.462970890410959,7.0,11.0,0.049107142857142856,0.009762900976290097,0.03934424188085276,,,,,,,
888,Q91XD4,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2641696604946224,2.4301129871778597,8.0,11.0,0.049107142857142856,0.011157601115760111,0.03794954174138274,,,,,,,
889,P06801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2390249403763898,2.388125530110263,9.0,11.0,0.049107142857142856,0.012552301255230125,0.03655484160191273,,,,,,,
890,P57780,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2196313422761489,2.356237679526894,9.0,11.0,0.049107142857142856,0.012552301255230125,0.03655484160191273,,,,,,,
891,Q148V8,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1916051386706838,2.310906471214684,10.0,12.0,0.05357142857142857,0.01394700139470014,0.03962442717672843,,,,,,,
892,O88379,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1756792378106455,2.2855366763365104,11.0,12.0,0.05357142857142857,0.015341701534170154,0.03822972703725842,,,,,,,
893,P52623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1612440816314602,2.2627823361298054,12.0,12.0,0.05357142857142857,0.016736401673640166,0.036835026897788406,,,,,,,
894,P97481,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1365475568031922,2.224376945037422,12.0,12.0,0.05357142857142857,0.016736401673640166,0.036835026897788406,,,,,,,
895,Q8C1A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1218006546922632,2.2017556791529853,13.0,12.0,0.05357142857142857,0.01813110181311018,0.03544032675831839,,,,,,,
896,Q8BWP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0929726411434662,2.158196721311475,13.0,13.0,0.05803571428571429,0.01813110181311018,0.03990461247260411,,,,,,,
897,Q8VEM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0752404100959447,2.131832579568745,13.0,13.0,0.05803571428571429,0.01813110181311018,0.03990461247260411,,,,,,,
898,Q61001,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0701757461974313,2.1243617797228302,13.0,13.0,0.05803571428571429,0.01813110181311018,0.03990461247260411,,,,,,,
899,A2APT9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0667172523696942,2.1192752627964713,13.0,14.0,0.0625,0.01813110181311018,0.04436889818688982,,,,,,,
900,P24456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.063542424367848,2.11461666453347,13.0,14.0,0.0625,0.01813110181311018,0.04436889818688982,,,,,,,
901,Q9DCQ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0633201252048572,2.1142908567314613,13.0,14.0,0.0625,0.01813110181311018,0.04436889818688982,,,,,,,
902,P36552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0513958571173925,2.0968876860622463,13.0,15.0,0.06696428571428571,0.01813110181311018,0.04883318390117553,,,,,,,
903,Q91XE8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0487062867726173,2.0929821668354966,13.0,15.0,0.06696428571428571,0.01813110181311018,0.04883318390117553,,,,,,,
904,O70435,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0344846481323473,2.0724515585509686,13.0,15.0,0.06696428571428571,0.01813110181311018,0.04883318390117553,,,,,,,
905,Q99KG5,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.017777454645024,2.0485898742779476,14.0,15.0,0.06696428571428571,0.019525801952580194,0.04743848376170552,,,,,,,
906,E9QJS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0129342649517503,2.041724200036021,15.0,15.0,0.06696428571428571,0.02092050209205021,0.046043783622235504,,,,,,,
907,E9Q557,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0121929841088253,2.040675397460826,15.0,15.0,0.06696428571428571,0.02092050209205021,0.046043783622235504,,,,,,,
908,Q8R0Z6,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0063858172182045,2.032477737035097,16.0,15.0,0.06696428571428571,0.022315202231520222,0.044649083482765486,,,,,,,
909,Q8BNX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9926577310001288,2.0132292494214363,16.0,16.0,0.07142857142857142,0.022315202231520222,0.0491133691970512,,,,,,,
910,Q5FWK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979897928496963,1.9955019116875328,16.0,16.0,0.07142857142857142,0.022315202231520222,0.0491133691970512,,,,,,,
911,Q9DBR0,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9609694767029773,1.9694915254237289,16.0,16.0,0.07142857142857142,0.022315202231520222,0.0491133691970512,1.4216747607147142,4.048780487804878,14.0,11.0,0.049107142857142856,0.0196078431372549,0.029499299719887954
912,Q8C3I8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9511284464654787,1.95610278372591,17.0,17.0,0.07589285714285714,0.023709902370990237,0.0521829547718669,,,,,,,
913,O09061,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9402264196189883,1.9413767939674045,17.0,17.0,0.07589285714285714,0.023709902370990237,0.0521829547718669,,,,,,,
914,Q6P4T0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9371830298214253,1.9372857430933657,18.0,17.0,0.07589285714285714,0.02510460251046025,0.05078825463239689,,,,,,,
915,P31649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9329615520902824,1.9316253263707572,18.0,17.0,0.07589285714285714,0.02510460251046025,0.05078825463239689,,,,,,,
916,Q68FG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9322698200761736,1.9306993879267833,18.0,17.0,0.07589285714285714,0.02510460251046025,0.05078825463239689,,,,,,,
917,Q8BHB0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9280635179961737,1.9250784651209882,18.0,17.0,0.07589285714285714,0.02510460251046025,0.05078825463239689,,,,,,,
918,Q3U7K7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9252058662471343,1.9212690951821387,18.0,17.0,0.07589285714285714,0.02510460251046025,0.05078825463239689,,,,,,,
919,Q9JKX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9244764430365281,1.9202979515828678,18.0,17.0,0.07589285714285714,0.02510460251046025,0.05078825463239689,,,,,,,
920,Q60692,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9163362732776517,1.9094934957099363,18.0,17.0,0.07589285714285714,0.02510460251046025,0.05078825463239689,,,,,,,
921,P49722,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9127337151447735,1.9047312421427038,19.0,17.0,0.07589285714285714,0.026499302649930265,0.04939355449292687,,,,,,,
922,Q61153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9055150357854205,1.895224518888097,20.0,17.0,0.07589285714285714,0.02789400278940028,0.047998854353456855,,,,,,,
923,Q80U95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9042416514831133,1.8935524507558406,20.0,17.0,0.07589285714285714,0.02789400278940028,0.047998854353456855,,,,,,,
924,O08759,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8914374762532293,1.87682119205298,20.0,17.0,0.07589285714285714,0.02789400278940028,0.047998854353456855,,,,,,,
925,Q9Z211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8814571388547218,1.8638824439288477,21.0,17.0,0.07589285714285714,0.029288702928870293,0.046604154213986844,,,,,,,
926,B2RQC6,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8757302640352294,1.856498303054502,21.0,18.0,0.08035714285714286,0.029288702928870293,0.05106843992827257,,,,,,,
927,P26443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8679319478459111,1.8464902955380738,22.0,18.0,0.08035714285714286,0.030683403068340307,0.04967373978880256,,,,,,,
928,Q64727,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8665562351154851,1.844730374439786,22.0,18.0,0.08035714285714286,0.030683403068340307,0.04967373978880256,,,,,,,
929,Q9DC29,TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8656015167026706,1.8435100088127911,23.0,18.0,0.08035714285714286,0.03207810320781032,0.04827903964933254,,,,,,,
930,Q60932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8581207424943361,1.8339756382905512,23.0,19.0,0.08482142857142858,0.03207810320781032,0.052743325363618254,,,,,,,
931,Q91YJ5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8564787294170251,1.8318894739822207,23.0,19.0,0.08482142857142858,0.03207810320781032,0.052743325363618254,,,,,,,
932,Q505D1,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8539327843196365,1.8286595625350532,23.0,19.0,0.08482142857142858,0.03207810320781032,0.052743325363618254,,,,,,,
933,Q04207,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8470168200498825,1.819914346895075,24.0,19.0,0.08482142857142858,0.03347280334728033,0.051348625224148244,,,,,,,
934,Q8K1R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.837622993229967,1.8081028262176788,25.0,20.0,0.08928571428571429,0.03486750348675035,0.05441821079896394,,,,,,,
935,Q9EPK7,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8283886242617186,1.7965665236051502,25.0,20.0,0.08928571428571429,0.03486750348675035,0.05441821079896394,,,,,,,
936,E0CZ22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8215722116553714,1.7880981683920945,26.0,20.0,0.08928571428571429,0.03626220362622036,0.05302351065949393,,,,,,,
937,Q6KCD5,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8214639598558582,1.7879640044994376,26.0,20.0,0.08928571428571429,0.03626220362622036,0.05302351065949393,,,,,,,
938,Q64FW2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8199815108284221,1.786127716102097,27.0,20.0,0.08928571428571429,0.03765690376569038,0.05162881052002391,,,,,,,
939,Q9CZW5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8171239172943714,1.7825933756166314,27.0,20.0,0.08928571428571429,0.03765690376569038,0.05162881052002391,,,,,,,
940,Q62264,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6089916124072665,4.610119918104709,12.0,10.0,0.044642857142857144,0.01680672268907563,0.027836134453781514
941,Q6P9Q4,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3216744773152551,3.777645028541086,16.0,11.0,0.049107142857142856,0.022408963585434174,0.026698179271708682
