uniprot_id,description,pep_num,annotation,iWAT_HF_cre-_1,iWAT_HF_cre-_2,iWAT_chow_cre-_1,iWAT_chow_cre-_2,iWAT_HF_cre+_1,iWAT_HF_cre+_2,iWAT_HF_cre+_3,iWAT_chow_cre+_1,iWAT_chow_cre+_2,iWAT_chow_cre+_3
Q9D1E6,Tbcb Tubulin-folding cofactor B,2,,8912.0,8996.0,10859.0,7783.0,24060.0,17508.0,27406.0,18008.0,33048.0,13978.0
P14115,Rpl27a 60S ribosomal protein L27a,1,,8744.0,7695.0,6807.0,2898.0,29890.0,14384.0,14167.0,9496.0,14474.0,9907.0
Q8R0P4,Aamdc Mth938 domain-containing protein,1,FP,3137.0,2803.0,5957.0,4079.0,6276.0,5247.0,7879.0,7041.0,13661.0,4641.0
F8VQL0,Met Hepatocyte growth factor receptor,5,,9179.0,9916.0,10588.0,7521.0,38418.0,29907.0,48835.0,104800.0,146390.0,36654.0
Q8CCN5,Bcas3 Breast carcinoma-amplified sequence 3 homolog,4,FP,7901.0,6506.0,8495.0,7789.0,33309.0,21833.0,49981.0,26335.0,48272.0,20507.0
Q8R550,Sh3kbp1 SH3 domain-containing kinase-binding protein 1,3,,4302.0,1557.0,3289.0,2765.0,20399.0,10190.0,24764.0,7593.0,12819.0,11985.0
A2AJ15,"Man1b1 Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase",3,TP,6737.0,4013.0,5242.0,2557.0,39366.0,27013.0,38527.0,19238.0,24293.0,8455.0
Q8VI36,Pxn Paxillin,2,,36573.0,33425.0,48434.0,34043.0,133524.0,77919.0,137069.0,115166.0,167130.0,213615.0
Q4VBD2,Tapt1 Transmembrane anterior posterior transformation protein 1,1,,3031.0,2099.0,2365.0,1182.0,13144.0,11076.0,18879.0,16862.0,26308.0,9646.0
Q812F8,"Mgat4b Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B",1,,0.0,1466.0,0.0,1643.0,14886.0,10308.0,18499.0,13838.0,16978.0,4308.0
P32020,Scp2 Non-specific lipid-transfer protein,4,TP,58665.0,57930.0,80403.0,55414.0,153428.0,83213.0,164552.0,120682.0,312090.0,253406.0
Q9QYS9,Qki Protein quaking,2,FP,10847.0,11789.0,15611.0,11090.0,32141.0,18323.0,38607.0,26302.0,40584.0,32763.0
P25446,Fas Tumor necrosis factor receptor superfamily member 6,1,,1613.0,1488.0,1479.0,0.0,13178.0,8484.0,14202.0,10394.0,13196.0,4906.0
O09172,Gclm Glutamate--cysteine ligase regulatory subunit,2,,21867.0,18971.0,19064.0,9041.0,37589.0,26817.0,31985.0,14610.0,24612.0,16076.0
Q99JT9,"Adi1 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",1,FP,6526.0,5335.0,7887.0,3371.0,8815.0,8000.0,14084.0,10261.0,17369.0,7704.0
Q9CQM5,Txndc17 Thioredoxin domain-containing protein 17,1,,5135.0,6411.0,2850.0,6368.0,10826.0,3143.0,7347.0,3686.0,2692.0,2310.0
Q4FE56,Usp9x Probable ubiquitin carboxyl-terminal hydrolase FAF-X,12,,71211.0,51630.0,59848.0,33435.0,182172.0,102190.0,155884.0,83057.0,161724.0,122522.0
E9PVB5,Ttc17 Tetratricopeptide repeat protein 17,6,,18370.0,12383.0,28278.0,16329.0,350340.0,316010.0,273998.0,228752.0,199631.0,146757.0
Q8R307,Vps18 Vacuolar protein sorting-associated protein 18 homolog,2,,14750.0,14882.0,14201.0,10543.0,42722.0,24452.0,46025.0,21348.0,43681.0,23552.0
E9PYV1,Nr3c1 Glucocorticoid receptor,3,,9126.0,8462.0,13721.0,8319.0,25144.0,18891.0,31511.0,33267.0,72203.0,38579.0
Q8BUV3,Gphn Gephyrin,3,,4543.0,4131.0,7255.0,6504.0,21169.0,13829.0,28869.0,30461.0,48623.0,24338.0
Q9WVJ2,Psmd13 26S proteasome non-ATPase regulatory subunit 13,3,,15573.0,12272.0,11979.0,11734.0,40209.0,22146.0,54247.0,21595.0,40293.0,22700.0
Q9CX00,Ist1 IST1 homolog,2,FP,7287.0,4330.0,9479.0,8613.0,49255.0,24924.0,56788.0,21781.0,43473.0,21066.0
Q9WUD1,Stub1 STIP1 homology and U box-containing protein 1,1,FP,1419.0,1471.0,2297.0,1834.0,3338.0,1760.0,4836.0,6404.0,10154.0,5360.0
E9QNL5,Sult1a1 Sulfotransferase,2,,12711.0,14595.0,16788.0,11285.0,23978.0,16695.0,19640.0,20910.0,26124.0,17767.0
Q8R5L1,"C1qbp Complement component 1 Q subcomponent-binding protein, mitochondrial",1,,5919.0,3664.0,4060.0,4131.0,18221.0,11944.0,8353.0,7939.0,7437.0,9545.0
Q3UHX2,Pdap1 28 kDa heat- and acid-stable phosphoprotein,1,,1692.0,1441.0,1402.0,0.0,9528.0,4752.0,11993.0,3501.0,8433.0,4637.0
P11881,"Itpr1 Inositol 1,4,5-trisphosphate receptor type 1",11,TP,39528.0,25441.0,25160.0,19928.0,88262.0,99004.0,113475.0,129123.0,90770.0,56193.0
P42703,Lifr Leukemia inhibitory factor receptor,2,TP,3682.0,2385.0,3261.0,3467.0,10943.0,19013.0,19488.0,23310.0,13013.0,9184.0
Q61702,Itih1 Inter-alpha-trypsin inhibitor heavy chain H1,5,TP,14579.0,13964.0,25335.0,20377.0,48016.0,47006.0,67144.0,76605.0,96024.0,64163.0
Q9Z0F8,Adam17 Disintegrin and metalloproteinase domain-containing protein 17,3,TP,8795.0,3872.0,5014.0,6693.0,103120.0,102632.0,149688.0,111280.0,169217.0,39669.0
Q8BUK6,Hook3 Protein Hook homolog 3,2,,7157.0,5823.0,5545.0,8261.0,36962.0,19645.0,42772.0,24483.0,46079.0,31810.0
P70428,Ext2 Exostosin-2,2,TP,4722.0,1685.0,4844.0,0.0,69550.0,43115.0,70571.0,56360.0,77812.0,16649.0
Q5RKZ7,Mocs1 Molybdenum cofactor biosynthesis protein 1,3,,17848.0,15760.0,27616.0,13359.0,35257.0,19426.0,33081.0,22273.0,36784.0,23655.0
O70194,Eif3d Eukaryotic translation initiation factor 3 subunit D,2,,6853.0,6125.0,6836.0,4575.0,15907.0,8034.0,14935.0,6709.0,13156.0,6774.0
Q9D8S3,Arfgap3 ADP-ribosylation factor GTPase-activating protein 3,3,TP,7762.0,4998.0,3573.0,3189.0,24836.0,8383.0,31381.0,9734.0,17111.0,17732.0
Q8R1Q8,Dync1li1 Cytoplasmic dynein 1 light intermediate chain 1,2,,8730.0,8655.0,9116.0,5902.0,19414.0,10995.0,20431.0,13193.0,20116.0,16422.0
Q9DCN1,Nudt12 Peroxisomal NADH pyrophosphatase NUDT12,2,,6795.0,5855.0,5825.0,5201.0,37210.0,28272.0,62721.0,22192.0,46093.0,9493.0
Q9JII6,Akr1a1 Alcohol dehydrogenase,2,,25709.0,20563.0,7685.0,23556.0,30101.0,20366.0,28828.0,28952.0,14586.0,16180.0
O35593,Psmd14 26S proteasome non-ATPase regulatory subunit 14,2,,8612.0,6021.0,6631.0,6200.0,18590.0,11892.0,17210.0,9540.0,13875.0,6407.0
P52196,Tst Thiosulfate sulfurtransferase,2,FP,15809.0,9538.0,34031.0,15061.0,20106.0,11907.0,13712.0,28297.0,30722.0,22466.0
Q9D1I2,Card19 Caspase recruitment domain-containing protein 19,1,TP,1027.0,1108.0,1360.0,1205.0,1910.0,1936.0,2440.0,3224.0,4215.0,3396.0
Q9QY81,Nup210 Nuclear pore membrane glycoprotein 210,7,TP,19866.0,17846.0,17885.0,11760.0,106123.0,123614.0,214116.0,130073.0,120324.0,49105.0
E9QM38,Slc12a2 Solute carrier family 12 member 2,4,,13089.0,11361.0,14379.0,12139.0,104827.0,159693.0,122113.0,180712.0,102633.0,45793.0
Q8BTI9,"Pik3cb Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",5,FP,53326.0,38012.0,28943.0,16683.0,112044.0,69415.0,88589.0,25173.0,50520.0,32135.0
Q8VDC0,"Lars2 Probable leucine--tRNA ligase, mitochondrial",5,FP,20869.0,17798.0,20199.0,10942.0,75635.0,20443.0,43789.0,20626.0,35093.0,37913.0
Q9JJ59,Abcb9 ATP-binding cassette sub-family B member 9,2,TP,5141.0,4857.0,1323.0,1387.0,8568.0,8024.0,10384.0,3061.0,7537.0,3406.0
Q8R081,Hnrnpl Heterogeneous nuclear ribonucleoprotein L,3,FP,12771.0,11421.0,25338.0,12572.0,14629.0,13063.0,23271.0,33698.0,73206.0,38895.0
Q9WUM3,Coro1b Coronin-1B,2,,3355.0,3943.0,2538.0,4467.0,15163.0,7941.0,15149.0,10049.0,25960.0,19172.0
P03995,Gfap Glial fibrillary acidic protein,1,,3802.0,2930.0,3189.0,1822.0,2822.0,3062.0,1699.0,2238.0,2597.0,2144.0
Q6NSU3,Glt8d1 Glycosyltransferase 8 domain-containing protein 1,2,,13692.0,9162.0,10785.0,8070.0,36932.0,26112.0,46247.0,24878.0,35084.0,12516.0
Q8R3H7,Hs2st1 Heparan sulfate 2-O-sulfotransferase 1,1,,3343.0,2936.0,3309.0,4197.0,13270.0,10797.0,15328.0,9234.0,12806.0,6491.0
Q8CAK1,"Iba57 Putative transferase CAF17 homolog, mitochondrial",2,FP,10610.0,6454.0,10655.0,5957.0,34884.0,8162.0,22926.0,13447.0,22955.0,19488.0
Q91XL1,Lrg1 Leucine-rich alpha-2-glycoprotein 1,2,,8340.0,18579.0,8717.0,8561.0,163767.0,100709.0,217214.0,207116.0,270675.0,31844.0
Q9WVA4,Tagln2 Transgelin-2,1,,4317.0,5179.0,6438.0,4217.0,10797.0,6087.0,10106.0,5902.0,8125.0,8024.0
F6XCP4,5830454E08Rik Protein 5830454E08Rik,1,,145091.0,108932.0,139952.0,88610.0,104443.0,106590.0,125253.0,100880.0,129632.0,64899.0
Q8BYA0,Tbcd Tubulin-specific chaperone D,3,,13586.0,11000.0,6832.0,5538.0,60017.0,19579.0,40178.0,16399.0,37326.0,25525.0
Q91XY2,"Pcdhga6 Protocadherin gamma subfamily A, 6",2,,1244.0,990.0,0.0,0.0,11186.0,7781.0,11789.0,25938.0,19564.0,6377.0
Q62181,Sema3c Semaphorin-3C,1,TP,1338.0,0.0,0.0,0.0,19785.0,13969.0,12770.0,3311.0,5848.0,0.0
Q91VD9,"Ndufs1 NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",2,FP,6769.0,5872.0,8557.0,2700.0,11038.0,6109.0,8409.0,11079.0,14948.0,16106.0
Q9JLQ0,Cd2ap CD2-associated protein,4,,7149.0,5656.0,5715.0,6798.0,35444.0,18812.0,43852.0,18538.0,36960.0,43660.0
Q8BW41,"Pomgnt2 Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2",2,TP,4501.0,1555.0,3655.0,4163.0,43574.0,36674.0,47687.0,48993.0,47268.0,17994.0
Q9WTK3,Gpaa1 Glycosylphosphatidylinositol anchor attachment 1 protein,4,TP,21633.0,17538.0,21357.0,16227.0,262100.0,167364.0,237933.0,198847.0,136309.0,64206.0
O88291,Znf326 DBIRD complex subunit ZNF326,3,FP,10588.0,11149.0,14050.0,7285.0,9340.0,13162.0,10288.0,13278.0,18328.0,7965.0
Q9CZN7,Shmt2 Serine hydroxymethyltransferase,2,FP,4348.0,4300.0,3711.0,3850.0,20633.0,5981.0,12219.0,10689.0,15269.0,10643.0
O35857,Timm44 Mitochondrial import inner membrane translocase subunit TIM44,2,FP,35354.0,18233.0,12881.0,8972.0,106960.0,19631.0,87751.0,19581.0,46182.0,37107.0
Q8BWG8,Arrb1 Beta-arrestin-1,2,FP,3317.0,2406.0,3737.0,3151.0,5387.0,2753.0,4180.0,5278.0,7482.0,3217.0
A0A140LIF8,Irgm2 Protein Irgm2,1,,7762.0,6020.0,9246.0,4119.0,16047.0,11561.0,8848.0,7447.0,9338.0,4919.0
P50580,Pa2g4 Proliferation-associated protein 2G4,1,FP,4296.0,5399.0,6315.0,5120.0,6146.0,3963.0,5870.0,5854.0,8472.0,7021.0
Q9CR89,Ergic2 Endoplasmic reticulum-Golgi intermediate compartment protein 2,2,TP,29450.0,21327.0,25335.0,22244.0,114975.0,94033.0,156984.0,129625.0,167124.0,41289.0
Q07646,Mest Mesoderm-specific transcript protein,3,TP,28136.0,21178.0,3406.0,3339.0,70233.0,49741.0,49056.0,3141.0,4736.0,3493.0
Q9EPL4,Mettl9 Methyltransferase-like protein 9,2,TP,4259.0,4839.0,3912.0,3062.0,25102.0,15226.0,20982.0,21212.0,23845.0,10566.0
Q9Z1D1,Eif3g Eukaryotic translation initiation factor 3 subunit G,2,FP,6310.0,9270.0,7297.0,6684.0,22451.0,14010.0,27103.0,17065.0,55549.0,41168.0
Q9DCJ9,Npl N-acetylneuraminate lyase,2,,7660.0,6964.0,8684.0,8954.0,32830.0,12731.0,21568.0,13238.0,16111.0,8602.0
P62245,Rps15a 40S ribosomal protein S15a,1,,29424.0,29597.0,34398.0,18104.0,97178.0,58927.0,48732.0,29074.0,30523.0,19796.0
Q9WVB4,Slit3 Slit homolog 3 protein,2,TP,4715.0,2746.0,4060.0,4773.0,33154.0,19862.0,30665.0,47683.0,74972.0,13191.0
Q59IW6,Abi3bp Target of Nesh-SH3 variant 5,6,,16713.0,13164.0,19367.0,10297.0,51885.0,46138.0,71975.0,175162.0,197288.0,73721.0
Q60597,"Ogdh 2-oxoglutarate dehydrogenase, mitochondrial",2,FP,103836.0,84146.0,64586.0,63848.0,206613.0,159238.0,166362.0,82719.0,126776.0,102739.0
Q3UVK0,Ermp1 Endoplasmic reticulum metallopeptidase 1,5,TP,37698.0,26485.0,25342.0,36697.0,431992.0,152245.0,388124.0,247898.0,291595.0,211487.0
Q9DBN5,"Lonp2 Lon protease homolog 2, peroxisomal",5,,32719.0,26005.0,23984.0,10575.0,61371.0,49315.0,62259.0,22655.0,44812.0,26375.0
Q01063,"Pde4d cAMP-specific 3',5'-cyclic phosphodiesterase 4D",2,,6288.0,5335.0,6991.0,5323.0,14209.0,8147.0,17497.0,11258.0,14279.0,8235.0
Q8VCT3,Rnpep Aminopeptidase B,3,TP,12942.0,10269.0,8820.0,8707.0,43369.0,11276.0,27771.0,12362.0,22609.0,29823.0
P59016,Vps33b Vacuolar protein sorting-associated protein 33B,3,,7854.0,7122.0,7901.0,5797.0,27041.0,19670.0,37602.0,17519.0,20738.0,13353.0
Q925I1,Atad3 ATPase family AAA domain-containing protein 3,3,FP,15074.0,13296.0,13981.0,7980.0,61070.0,20318.0,30587.0,15599.0,20229.0,16219.0
Q61093,Cybb Cytochrome b-245 heavy chain,1,TP,1935.0,1086.0,1375.0,0.0,3123.0,1398.0,2146.0,2962.0,4259.0,4099.0
Q9CZX0,Elp3 Elongator complex protein 3,1,FP,4714.0,3688.0,5080.0,2875.0,15709.0,12870.0,24106.0,8503.0,14419.0,7057.0
Q3TIX6,Fubp3 Protein Fubp3,1,,14563.0,8293.0,11472.0,7241.0,36286.0,21970.0,47562.0,15621.0,50211.0,20681.0
Q9DBG1,"Cyp27a1 Sterol 26-hydroxylase, mitochondrial",1,FP,4040.0,4104.0,2412.0,1981.0,10203.0,4232.0,6435.0,4362.0,2576.0,2062.0
P62874,Gnb1 Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,1,,8140.0,4275.0,5630.0,5286.0,13284.0,6953.0,17030.0,9893.0,17055.0,8908.0
Q8C7J6,"Kctd12b Potassium channel tetramerisation domain containing 12b, isoform CRA_a",1,,5088.0,3554.0,1778.0,1898.0,7563.0,6987.0,8850.0,3548.0,3477.0,3756.0
Q9D172,"D10Jhu81e ES1 protein homolog, mitochondrial",2,FP,13120.0,12220.0,24342.0,15135.0,28726.0,17578.0,21122.0,31911.0,40907.0,33374.0
Q9D3P8,Plgrkt Plasminogen receptor (KT),1,,4249.0,2113.0,1634.0,1039.0,16999.0,1329.0,5367.0,2169.0,3194.0,3466.0
P07309,Ttr Transthyretin,1,TP,6385.0,29514.0,13332.0,7694.0,13934.0,9104.0,20852.0,14113.0,11547.0,7973.0
Q3UFS0,Zyg11b Protein zyg-11 homolog B,3,,56009.0,50397.0,47800.0,17903.0,82432.0,63936.0,70705.0,35252.0,45742.0,18466.0
P00687,Amy1 Alpha-amylase 1,1,TP,4798.0,4115.0,6083.0,6230.0,30853.0,20038.0,26780.0,31221.0,31010.0,14054.0
P29788,Vtn Vitronectin,1,TP,3136.0,4230.0,6930.0,3803.0,8107.0,9064.0,13317.0,27445.0,31854.0,14208.0
P53986,Slc16a1 Monocarboxylate transporter 1,2,,186458.0,126282.0,117626.0,72052.0,439434.0,365369.0,220078.0,102859.0,162635.0,99560.0
A3KMP2,Ttc38 Tetratricopeptide repeat protein 38,2,,19740.0,11800.0,9424.0,13181.0,98643.0,7314.0,50716.0,16315.0,27962.0,75689.0
P56546,Ctbp2 C-terminal-binding protein 2,2,FP,14055.0,12965.0,12744.0,7844.0,26526.0,20081.0,23690.0,14769.0,22554.0,9760.0
P97946,Vegfd Vascular endothelial growth factor D,1,TP,1326.0,0.0,1912.0,1933.0,9385.0,7434.0,6975.0,5802.0,7854.0,3203.0
O70251,Eef1b Elongation factor 1-beta,1,,1273.0,1707.0,1819.0,1543.0,3194.0,1884.0,3905.0,2484.0,3698.0,1532.0
Q6URW6,Myh14 Myosin-14,6,,13952.0,13923.0,14472.0,8441.0,49628.0,30676.0,63584.0,31850.0,46622.0,35522.0
Q8K093,Trhde Thyrotropin-releasing hormone-degrading ectoenzyme,4,,6832.0,5462.0,6738.0,4593.0,33618.0,34021.0,40347.0,46296.0,58501.0,25169.0
B2RX70,Cped1 Protein Cped1,3,,13250.0,6708.0,11031.0,8856.0,74519.0,54974.0,85128.0,126089.0,134325.0,35749.0
Q8VDP4,Ccar2 Cell cycle and apoptosis regulator protein 2,4,FP,10008.0,8885.0,12639.0,8486.0,26839.0,25794.0,37980.0,53187.0,98619.0,28529.0
Q91XX1,"Pcdhgc3 Protocadherin gamma subfamily C, 3",1,,1947.0,1583.0,0.0,0.0,1938.0,2817.0,3164.0,9861.0,8067.0,3253.0
E9Q6P5,Ttc7b Tetratricopeptide repeat protein 7B,3,,20645.0,20321.0,16275.0,13598.0,64542.0,36740.0,61989.0,24876.0,40162.0,21272.0
Q3U0V1,Khsrp Far upstream element-binding protein 2,2,FP,3351.0,3277.0,4107.0,3313.0,7207.0,5878.0,8661.0,10414.0,18668.0,11398.0
Q32NY4,Cnnm3 Metal transporter CNNM3,4,,15607.0,12847.0,17992.0,6774.0,29700.0,21123.0,30223.0,31342.0,39663.0,21641.0
Q7TMK9,Syncrip Heterogeneous nuclear ribonucleoprotein Q,2,FP,10734.0,10643.0,10702.0,11761.0,34797.0,15004.0,27013.0,18793.0,50910.0,32581.0
Q91WJ8,Fubp1 Far upstream element-binding protein 1,3,FP,4891.0,3132.0,7157.0,2368.0,16973.0,8292.0,16775.0,12483.0,26628.0,23628.0
O08912,Galnt1 Polypeptide N-acetylgalactosaminyltransferase 1,2,TP,8093.0,6297.0,6378.0,5216.0,62685.0,43028.0,75210.0,44199.0,68367.0,19222.0
Q9D0F9,Pgm1 Phosphoglucomutase-1,3,,61035.0,53627.0,33503.0,56825.0,102956.0,48019.0,70498.0,71874.0,55349.0,55624.0
Q64516,Gk Glycerol kinase,2,FP,9804.0,9174.0,2784.0,2228.0,30010.0,17808.0,17744.0,3737.0,6150.0,5494.0
P47740,Aldh3a2 Fatty aldehyde dehydrogenase,1,TP,5646.0,4397.0,1377.0,5944.0,14296.0,11928.0,11094.0,10542.0,7610.0,7554.0
Q80YW0,Cyth4 Cytohesin-4,2,,13037.0,9776.0,12670.0,5781.0,24839.0,12154.0,20240.0,11107.0,13944.0,11522.0
O08543,Efna5 Ephrin-A5,1,,3630.0,2678.0,4301.0,2209.0,9913.0,9687.0,14873.0,9470.0,12263.0,6666.0
Q9EP72,Emc7 ER membrane protein complex subunit 7,2,TP,12582.0,8785.0,10760.0,14475.0,114401.0,83889.0,83076.0,75127.0,112787.0,35613.0
F8VPU2,"Farp1 FERM, RhoGEF and pleckstrin domain-containing protein 1",5,,24846.0,21555.0,18868.0,10400.0,50375.0,36079.0,39113.0,23574.0,43248.0,35362.0
Q569Z5,Ddx46 Probable ATP-dependent RNA helicase DDX46,6,FP,35529.0,34844.0,39944.0,19899.0,78341.0,66627.0,80431.0,63886.0,111100.0,46484.0
Q6VVW5,Npr2 Atrial natriuretic peptide receptor 2,4,,16524.0,15085.0,15650.0,9029.0,45972.0,31823.0,44771.0,60371.0,64678.0,20972.0
Q7TPR4,Actn1 Alpha-actinin-1,1,,1238.0,1730.0,0.0,0.0,0.0,2022.0,1046.0,1496.0,2395.0,2999.0
P42227,Stat3 Signal transducer and activator of transcription 3,4,FP,14900.0,11180.0,15977.0,10099.0,43522.0,23803.0,40603.0,26068.0,41267.0,30163.0
Q9WTR1,Trpv2 Transient receptor potential cation channel subfamily V member 2,3,,8971.0,7774.0,10216.0,7018.0,30584.0,22072.0,26326.0,78825.0,46794.0,19448.0
P47934,Crat Carnitine O-acetyltransferase,2,TP,12780.0,9184.0,15537.0,10913.0,57766.0,8655.0,21104.0,15978.0,26931.0,34496.0
Q9WUA2,Farsb Phenylalanine--tRNA ligase beta subunit,3,,31702.0,28658.0,37663.0,20887.0,52936.0,42784.0,51196.0,46060.0,82593.0,57933.0
Q80UG5,Sept9 Septin-9,4,,30848.0,26775.0,16170.0,16467.0,110284.0,42666.0,84037.0,33902.0,61327.0,79483.0
Q8K0D0,Cdk17 Cyclin-dependent kinase 17,1,,1921.0,1909.0,1632.0,0.0,3387.0,2573.0,2995.0,2472.0,3043.0,2079.0
Q3T9E4,Tgtp2 T-cell-specific guanine nucleotide triphosphate-binding protein 2,2,TP,34086.0,22632.0,40187.0,20434.0,56206.0,42149.0,47762.0,28241.0,43732.0,24167.0
Q8BU14,Sec62 Translocation protein SEC62,3,TP,14436.0,10800.0,8979.0,9205.0,43552.0,27725.0,34906.0,55740.0,45660.0,27309.0
Q99K85,Psat1 Phosphoserine aminotransferase,2,,17869.0,17427.0,8763.0,16695.0,68835.0,18775.0,47107.0,17333.0,30943.0,23519.0
Q9CR26,Vta1 Vacuolar protein sorting-associated protein VTA1 homolog,1,,2182.0,2431.0,3058.0,2276.0,6365.0,4085.0,5544.0,4652.0,7253.0,4985.0
P46737,Brcc3 Lys-63-specific deubiquitinase BRCC36,1,FP,2442.0,2584.0,2253.0,1464.0,4919.0,2967.0,5038.0,3040.0,4519.0,3470.0
Q9JM51,Ptges Prostaglandin E synthase,1,,5717.0,5052.0,6992.0,5295.0,17497.0,15646.0,15819.0,47369.0,49654.0,25855.0
P70207,Plxna2 Plexin-A2,2,,2677.0,4302.0,3402.0,2288.0,17605.0,14332.0,17963.0,9295.0,8505.0,2654.0
B2RSU6,Cgnl1 Cingulin-like protein 1,4,,12245.0,11969.0,11265.0,8431.0,25578.0,16197.0,32669.0,18169.0,36116.0,23002.0
Q99P72,Rtn4 Reticulon-4,5,TP,45297.0,20019.0,17177.0,20130.0,107100.0,61746.0,131341.0,45469.0,67918.0,40145.0
Q8C3F2,Fam120c Constitutive coactivator of PPAR-gamma-like protein 2,4,,19282.0,16225.0,15395.0,9284.0,43747.0,33209.0,46769.0,30045.0,41981.0,25808.0
Q80UJ7,Rab3gap1 Rab3 GTPase-activating protein catalytic subunit,2,,37984.0,26427.0,21693.0,27326.0,237032.0,149991.0,372751.0,96797.0,199390.0,94583.0
Q91W86,Vps11 Vacuolar protein sorting-associated protein 11 homolog,4,,18840.0,14206.0,19364.0,15081.0,74607.0,37772.0,98157.0,35399.0,77150.0,35095.0
Q8K2I4,Manba Beta-mannosidase,4,,12142.0,9656.0,14618.0,12286.0,192827.0,139048.0,215349.0,184896.0,217390.0,66623.0
Q60902,Eps15l1 Epidermal growth factor receptor substrate 15-like 1,2,FP,8600.0,5407.0,7190.0,7948.0,70276.0,53965.0,123388.0,57628.0,94335.0,38327.0
O35286,Dhx15 Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,5,FP,47359.0,51217.0,86274.0,42669.0,92033.0,85401.0,115192.0,176349.0,286023.0,175711.0
P98078,Dab2 Disabled homolog 2,4,FP,34249.0,39111.0,106878.0,96295.0,91913.0,45120.0,91363.0,181219.0,320562.0,181483.0
Q80Y98,Ddhd2 Phospholipase DDHD2,3,TP,3957.0,3868.0,9150.0,5087.0,41821.0,35335.0,82659.0,36239.0,64580.0,23657.0
Q99LJ1,Fuca1 Tissue alpha-L-fucosidase,3,,12686.0,11709.0,11094.0,15146.0,180793.0,140585.0,200849.0,175454.0,285248.0,64067.0
Q920A5,Scpep1 Retinoid-inducible serine carboxypeptidase,2,TP,41002.0,40113.0,53605.0,34349.0,104838.0,63493.0,97138.0,87277.0,159988.0,83385.0
Q9D8U8,Snx5 Sorting nexin-5,1,,1739.0,1906.0,3379.0,2670.0,6557.0,2814.0,4539.0,6457.0,8737.0,8103.0
Q8BFQ4,Wdr82 WD repeat-containing protein 82,1,FP,1048.0,0.0,0.0,0.0,1979.0,1449.0,0.0,0.0,1648.0,1370.0
Q61425,"Hadh Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",2,FP,12877.0,9165.0,8786.0,6560.0,43542.0,5568.0,18185.0,7315.0,10095.0,9308.0
Q9WTX2,Prkra Interferon-inducible double-stranded RNA-dependent protein kinase activator A,2,,15427.0,15288.0,13508.0,9115.0,28521.0,23906.0,31881.0,18709.0,27586.0,23815.0
P70452,Stx4 Syntaxin-4,1,,1805.0,1118.0,1453.0,1689.0,2910.0,1781.0,3217.0,3580.0,6645.0,5621.0
Q922Y1,Ubxn1 UBX domain-containing protein 1,1,,1701.0,1526.0,2724.0,1337.0,3429.0,2229.0,4436.0,3197.0,3297.0,3508.0
Q9CQ65,Mtap S-methyl-5'-thioadenosine phosphorylase,1,FP,1381.0,1282.0,3186.0,1692.0,1660.0,2116.0,3271.0,4772.0,4947.0,2966.0
Q9WV55,Vapa Vesicle-associated membrane protein-associated protein A,1,TP,4530.0,2563.0,4824.0,2683.0,9834.0,7535.0,14755.0,10516.0,18686.0,6762.0
O55003,Bnip3 BCL2/adenovirus E1B 19 kDa protein-interacting protein 3,1,FP,1439.0,1258.0,0.0,1866.0,4781.0,3891.0,6174.0,6066.0,8705.0,5053.0
Q9WV95,Phlda3 Pleckstrin homology-like domain family A member 3,1,,33610.0,25161.0,17108.0,15328.0,68759.0,39014.0,50786.0,23542.0,21483.0,14896.0
E9PVY8,Macf1 Microtubule-actin cross-linking factor 1,28,,91815.0,72438.0,68449.0,54188.0,325816.0,245722.0,383676.0,167060.0,255452.0,178420.0
Q9Z329,"Itpr2 Inositol 1,4,5-trisphosphate receptor type 2",7,TP,50208.0,38726.0,27939.0,29088.0,129586.0,111901.0,133842.0,147078.0,107623.0,66868.0
A2AF47,Dock11 Dedicator of cytokinesis protein 11,10,,53191.0,44400.0,52527.0,36501.0,131392.0,91900.0,108148.0,86760.0,151443.0,113767.0
E9Q3G8,Nup153 Protein Nup153,3,,7111.0,7967.0,10913.0,7662.0,18841.0,20460.0,31300.0,56872.0,100017.0,28470.0
E9PVG7,Map4k4 Mitogen-activated protein kinase kinase kinase kinase 4,2,,5096.0,4595.0,2684.0,2800.0,12679.0,8233.0,11118.0,6336.0,8677.0,6585.0
Q6P5F9,Xpo1 Exportin-1,5,FP,15473.0,8131.0,13625.0,7632.0,42168.0,22050.0,27621.0,23601.0,44662.0,35158.0
P70261,Pald1 Paladin,3,,7812.0,4724.0,9555.0,4155.0,21273.0,14012.0,26991.0,14176.0,27027.0,23109.0
P28741,Kif3a Kinesin-like protein KIF3A,3,,22208.0,19218.0,13733.0,13999.0,50092.0,37189.0,39710.0,24712.0,40674.0,27884.0
