uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,ctrl_turbo(-)_1,ctrl_turbo(-)_2,fast_turbo(-)_1,fast_turbo(-)_2,LPS_turbo(-)_1,LPS_turbo(-)_2
A0A0J9YUD5,Nup205 Protein Nup205,6,,146197.16103982468,150735.0,150388.87753257263,168257.0,113342.95597353221,138718.5046756765,200609.42388831187,228511.26978597126,204313.12427347933,181396.58931405612,184613.0,205647.0,196650.0,143518.0,105550.0,115213.0
Q8R151,Znfx1 NFX1-type zinc finger-containing protein 1,4,FP,79028.18080736215,54814.0,96264.36608186581,43989.0,48230.440962543296,38262.904077295854,110912.0674002585,108173.57940040684,87397.42834427327,75696.48489078548,57373.0,81548.0,90061.0,68295.0,46532.0,76754.0
Q8VD65,Pik3r4 Phosphoinositide 3-kinase regulatory subunit 4,4,,259589.4208458318,231326.0,286458.57873987796,179271.0,162183.3050203069,155987.79996388045,344264.57748677605,343282.1306982441,265616.6814845797,251586.37486050357,227469.0,302437.0,306181.0,199052.0,149680.0,223000.0
Q8BTI9,"Pik3cb Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",3,FP,166992.41472143467,198768.0,216081.30839529194,120329.0,145387.54943443404,122125.34549559042,258038.50151285063,263814.4883856719,216669.1401291434,194583.66402793064,143227.0,190616.0,251762.0,191164.0,122328.0,152091.0
Q9CSH3,Dis3 Exosome complex exonuclease RRP44,3,FP,165428.26350281193,114994.0,145121.39570367776,151979.0,104565.7312529733,97048.48675315295,208726.36832422108,221456.76783314845,172225.813618792,155351.7361805778,140385.0,141404.0,166444.0,147400.0,97733.0,127148.0
E9PYP1,Ces1a Carboxylic ester hydrolase,1,,402281.5403234168,646609.0,647246.5204901157,168018.0,229871.7446775468,213995.686992746,130627.87672647812,84904.81225783123,206263.210667502,163864.56617237057,21199.0,35345.0,25408.0,24080.0,13114.0,16862.0
P49769,Psen1 Presenilin-1,1,TP,28879.602825874776,22943.0,24290.260694662014,28683.0,20347.30601304517,19403.43683111098,36260.91645102884,41758.89825858371,35569.8741193473,33042.59968861411,25630.0,34160.0,29761.0,25946.0,20321.0,22246.0
Q5FWK3,Arhgap1 Rho GTPase-activating protein 1,1,,25319.853271886765,23694.0,13172.654689844152,24892.0,16109.750962268083,16001.887892122928,26182.233027250357,38783.55329952132,23327.955096679576,26082.509887324355,22107.0,26618.0,19750.0,12814.0,18094.0,12809.0
Q8R242,Ctbs Di-N-acetylchitobiase,1,,30592.957658356605,33422.0,33113.83589923189,28993.0,24461.062216184975,29880.068440538183,29305.05549743139,22055.76813690281,41320.95108711129,36212.17667191125,3331.0,7561.0,7633.0,5648.0,2502.0,4275.0
Q61070,Ei24 Etoposide-induced protein 2.4,1,TP,68147.50726668836,62650.0,65488.012276558584,63819.0,39448.67316500686,51094.18663937634,110993.19694484158,110169.6537135393,83075.17184723487,88925.22239614926,48507.0,75122.0,76402.0,68899.0,40352.0,43635.0
Q9D710,Tmx2 Thioredoxin-related transmembrane protein 2,1,TP,218936.40952302638,208960.0,252066.87979479122,95718.0,126649.62844067356,128666.19716702285,336420.28152036725,313078.2848523493,263011.0975990289,273997.7518516026,149286.0,233939.0,205254.0,166468.0,160049.0,173827.0
Q8R1G2,Cmbl Carboxymethylenebutenolidase homolog,1,,10901.810719303829,4734.0,8400.91262062405,4106.0,3087.020806221422,3076.001923968335,3890.2281623848057,10256.751085942118,4138.806687122679,4567.684120772751,3320.0,5275.0,7492.0,5070.0,2657.0,6326.0
Q8CFE4,Scyl2 SCY1-like protein 2,3,,206918.05842667707,169513.0,171030.21708779584,163719.0,138507.05935198764,138486.86545345094,277380.5829369745,304379.1541492191,230653.83234601037,222496.1319106672,164880.0,212516.0,262087.0,175423.0,121206.0,170521.0
P06802,Enpp1 Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,2,TP,39722.97546308379,36319.0,38027.78220230292,18132.0,21847.657184869488,17960.73488848087,27175.7374502594,22825.19507299062,25122.183725367355,23983.34616228934,9176.0,14367.0,16167.0,10492.0,7862.0,7791.0
P04919,Slc4a1 Band 3 anion transport protein,3,,309256.81717262365,412111.0,311515.16225029225,481500.0,151446.87835319465,195192.56442223763,417394.21697693964,991949.9829343809,355364.6537347648,395641.88609479566,317127.0,233793.0,476206.0,197125.0,147898.0,212153.0
Q80UM7,Mogs Mannosyl-oligosaccharide glucosidase,2,TP,95065.08257031617,95680.0,85517.08360270142,43544.0,47257.08672011071,46843.98949884117,60912.3280714741,58606.10667070586,55945.48044587937,50878.280483653965,20140.0,35234.0,44545.0,29060.0,22448.0,38078.0
Q8CHW4,Eif2b5 Translation initiation factor eIF-2B subunit epsilon,2,,179588.92982148795,139676.0,147391.72579828394,143749.0,91062.57070655443,120239.53789362792,204435.81240905754,213673.7840583534,162996.64757197574,150422.70746438875,150063.0,177786.0,189331.0,127189.0,103411.0,132900.0
O08582,Gtpbp1 GTP-binding protein 1,2,,269467.9434467521,263488.0,276605.0103692906,167773.0,189464.4822702843,164798.43776781147,307383.8845148339,325815.6274351244,256955.76240994132,239781.38313353187,197995.0,257582.0,295651.0,227332.0,145185.0,192456.0
O55236,Rngtt mRNA-capping enzyme,2,FP,60245.93254940097,38718.0,49178.96420678003,39309.0,37266.86044655529,32724.43114228095,65003.38510651535,79104.25442479677,60777.81690219558,47498.78712785332,49276.0,56282.0,51298.0,42550.0,32434.0,43404.0
A2AJL3,Fggy FGGY carbohydrate kinase domain-containing protein,1,,41374.16212312434,31730.0,36886.19821388851,19696.0,16193.79788635211,15418.268350239292,29439.384743380404,39928.31044833489,29258.007488751566,21803.260476861757,21706.0,32653.0,32366.0,18212.0,12100.0,24357.0
B1AUN2,Eif2b3 Protein Eif2b3,1,,41650.18880876365,41474.0,57600.61494484067,31864.0,28192.06418396914,30711.326310086388,56742.80147691807,51908.168419972535,44911.64553729069,41954.43102966924,34547.0,41759.0,48144.0,38292.0,26447.0,27088.0
Q8BFV2,Pcid2 PCI domain-containing protein 2,1,,12197.395432980218,12975.0,13341.522217542133,8330.0,7663.035091823375,7361.675341781296,17605.1111745257,15784.341491539668,18079.50077884725,11070.284423209456,9191.0,11419.0,11764.0,15662.0,7359.0,10164.0
Q9JHK5,Plek Pleckstrin,1,,19749.585021147584,18734.0,16003.901484640104,9913.0,11536.008215154887,7359.588501941426,37807.69776824372,43149.326092090494,33959.09530057524,27324.381556715296,10134.0,12345.0,14452.0,15345.0,15382.0,25106.0
O54904,"B3galt1 Beta-1,3-galactosyltransferase 1",1,,1263.2572640069218,2960.0,3380.31314216482,1024.0,1215.2730914852543,1696.6007898142855,14699.077487410897,13223.565812897099,12455.198069968106,10118.449879185946,2191.0,3564.0,5871.0,2827.0,5624.0,7597.0
Q8R1Z9,Rnf121 RING finger protein 121,1,,159991.03514109712,147198.0,116107.78188048102,82289.0,66634.44579845644,79548.94346928333,155361.74788404058,136811.2746313823,179148.43388483883,179417.60671831702,56166.0,72222.0,54286.0,50328.0,49477.0,71431.0
P70677,Casp3 Caspase-3,1,,9389.880765531765,3427.0,4744.091245971311,2939.0,1416.3042477402917,1772.422637329561,2211.7775842892074,3814.719798430901,4681.698807523636,2937.2267999917394,3644.0,4775.0,2307.0,2138.0,2055.0,3440.0
E9Q6R7,Utrn Protein Utrn,7,,363994.6496437267,286351.0,248887.03512118015,238921.0,204682.65437571506,174642.06129247812,313560.3698434202,362604.81246793474,258581.45584740574,252321.88337179445,290955.0,360630.0,328947.0,219565.0,154087.0,203728.0
A2AJ88,Pnpla7 Patatin-like phospholipase domain-containing protein 7,3,TP,116886.11109720738,104229.0,92065.3910656564,116995.0,83717.5510031571,85031.07172862174,117103.18264672048,147740.20800738782,91491.49117531894,90335.34764655445,107758.0,134216.0,129817.0,98411.0,55305.0,88771.0
Q9Z1Q9,Vars Valine--tRNA ligase,3,,81071.0269537828,62203.0,69436.15482472538,51389.0,44296.13630001533,39460.750145381215,85945.44754922001,106051.25765208482,78477.74063532293,71238.5662014363,41127.0,63906.0,113674.0,64387.0,44679.0,74816.0
Q6NXL1,"Sec24d Sec24 related gene family, member D (S. cerevisiae)",3,TP,196555.8674441636,189867.0,149951.40200760067,132314.0,94918.50729122026,126923.68590073142,215558.5399721427,291022.5167154465,195953.4804964261,186659.7215696878,145176.0,228751.0,269755.0,108145.0,94067.0,166205.0
G3XA17,"Eif4g2 Eukaryotic translation initiation factor 4, gamma 2, isoform CRA_e",2,,16051.82212433992,12133.0,11861.21564433002,8412.0,9113.41241689503,7504.276064172411,15901.390738281278,18713.62319722207,15036.918565611117,15034.6592749168,9805.0,12113.0,14000.0,10636.0,6830.0,6855.0
Q99MR6,Srrt Serrate RNA effector molecule homolog,3,FP,41619.104722543,39769.0,44821.9844862918,27415.0,29378.94304434493,28303.113134876443,64218.689511367644,61634.33906883415,52348.82014822303,47443.50380837721,31359.0,44316.0,58573.0,41634.0,29497.0,36658.0
Q03141,Mark3 MAP/microtubule affinity-regulating kinase 3,1,,7195.344278354386,5758.0,5924.188881053683,3018.0,5867.383916460583,2947.3134671763537,10771.609534069928,10843.631054931488,11701.264095070623,9862.063470021363,4122.0,8933.0,5429.0,10471.0,5346.0,6798.0
O54865,Gucy1b3 Guanylate cyclase soluble subunit beta-1,2,,82219.89478049775,49824.0,30788.204158128134,66784.0,33611.9550181445,33857.58517533034,63920.771183718345,70790.6902129212,48442.681512700765,42851.783461745275,67612.0,56307.0,48019.0,31994.0,34898.0,42845.0
Q8R081,Hnrnpl Heterogeneous nuclear ribonucleoprotein L,2,FP,59906.49432787155,37621.0,63461.60194418283,25723.0,32122.96153876397,20288.256923215846,114432.55763814998,177580.66596550719,90610.03721060201,136150.79775673657,25929.0,40683.0,52319.0,44762.0,67368.0,101504.0
Q8VHG0,Fmo4 Dimethylaniline monooxygenase,1,TP,83571.4308493713,61894.0,76441.68840068718,40105.0,51044.87715011382,46919.11573307648,87984.3261040699,111914.93920271407,82069.92654737156,77352.58085248295,53695.0,76314.0,76379.0,57217.0,44837.0,51327.0
Q9CWT6,Ddx28 Probable ATP-dependent RNA helicase DDX28,1,FP,43048.97268869257,36259.0,39314.53301277349,22409.0,25919.38992596728,23262.699308310508,60801.93869113976,61538.80046923123,44628.26778213635,45230.56861427541,29367.0,51964.0,38424.0,30727.0,24221.0,29508.0
Q9D8U0,Ifrd2 Interferon-related developmental regulator 2,1,,23846.4675850283,21983.0,24795.87574835421,17189.0,17019.502127015454,12767.286140324475,32675.256578964072,32849.92384561136,26610.662670862286,24730.071578981184,28152.0,34052.0,30282.0,31855.0,16810.0,27070.0
P54751,"St3gal1 CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",1,TP,10551.182226734978,11653.0,8489.790266780881,4863.0,5388.089295332754,4738.517663064745,7913.455578184477,9347.428343292891,8990.532147738923,9167.416542691075,2643.0,2284.0,0.0,1957.0,3262.0,3673.0
Q8VDS8,Stx18 Syntaxin-18,1,TP,19482.261879650057,17261.0,14275.725031590604,8603.0,11506.47821480104,9293.393420220931,27694.43453857737,35289.5702283288,12458.180993706572,22411.376991099,13387.0,22152.0,13891.0,10516.0,12080.0,18806.0
Q91W52,Tmem19 Transmembrane protein 19,1,,111687.60851766709,130765.0,205936.4188511905,64824.0,99686.46657912222,88891.02981910123,246362.49705555962,182463.37082378502,236176.71564778165,224999.9054376651,99175.0,146752.0,213568.0,149540.0,119876.0,114879.0
Q9QVP9,Ptk2b Protein-tyrosine kinase 2-beta,3,FP,101455.97069728031,98339.0,82379.70269336527,58472.0,46392.76632513849,51612.418532944044,113199.65455899418,135420.8467978755,88394.47060385579,91654.93644622341,111161.0,126295.0,81434.0,64095.0,58986.0,69471.0
P98063,Bmp1 Bone morphogenetic protein 1,2,TP,85027.40944794621,82505.0,104212.99023649177,54573.0,53783.21679831097,33765.06860909611,149832.96891958464,126728.5402804312,119046.24920940597,116159.06750212831,30462.0,34027.0,35437.0,27927.0,25179.0,35215.0
Q91ZP3,Lpin1 Phosphatidate phosphatase LPIN1,2,TP,53587.72128093929,42455.0,54284.49121378912,145445.0,251848.87955627547,366239.6962838997,131848.80987282656,109610.07048729362,50375.61609522725,47394.63014913021,57330.0,22688.0,535108.0,84018.0,24629.0,56392.0
Q8BWR8,Rhpn2 Rhophilin-2,2,,78815.56565761295,72866.0,68842.6496542781,65819.0,43647.61206147507,33358.83045360142,82802.67519102675,118324.55560821715,68322.37676771272,74162.17247344118,67207.0,85949.0,66290.0,71040.0,49101.0,59644.0
P16882,Ghr Growth hormone receptor,2,TP,216777.93057586494,383225.0,270111.0170234315,98981.0,105909.34626907334,90136.8732035036,176081.70157354244,129125.53550261163,201813.43418064414,159558.87691346288,10141.0,23733.0,15093.0,12634.0,12027.0,11860.0
Q8BYW9,Eogt EGF domain-specific O-linked N-acetylglucosamine transferase,1,TP,8452.38472511718,12743.0,9486.207433139136,5521.0,3734.409275517305,3384.158606989134,6204.41517180346,4126.9262935618735,5861.445146087253,4998.733771180704,2297.0,2301.0,1323.0,1146.0,1013.0,650.0
P08607,C4bpa C4b-binding protein,1,TP,23285.710669607903,24267.0,24026.59034439675,11185.0,14383.381710812393,9276.698701501971,42328.342391814986,40315.58298601101,35210.43180886206,32414.452986160883,13999.0,23153.0,17562.0,16770.0,11352.0,16384.0
Q99JB8,Pacsin3 Protein kinase C and casein kinase II substrate protein 3,1,,30108.045913314578,14584.0,18307.807578905522,13601.0,15341.970953068052,11953.418602775186,27162.43752491791,35252.03720705622,22324.201258685498,20458.83424380498,12347.0,18086.0,31826.0,22419.0,15245.0,20831.0
Q921S7,"Mrpl37 39S ribosomal protein L37, mitochondrial",1,FP,11839.306759718414,8220.0,10683.093068051132,7770.0,7655.084707112724,6872.659205971767,12040.422411647744,11589.173341118565,9568.473622066864,9914.14195938292,7501.0,10935.0,12108.0,9317.0,5309.0,8015.0
Q9CZ30,Ola1 Obg-like ATPase 1,1,FP,91456.84184182395,68592.0,72412.56844157749,45671.0,33427.960400555145,32843.38101315354,84469.15583631501,115586.3511017406,63082.8712210958,83868.80168290652,44922.0,51675.0,75684.0,40728.0,52728.0,78901.0
Q61249,Igbp1 Immunoglobulin-binding protein 1,1,,11014.956793146968,9419.0,5605.216884290832,1760.0,2999.5665744042585,3359.8121421906512,6664.592588618893,4800.81463004676,4382.66070274234,7597.850994086652,2590.0,3866.0,3989.0,2513.0,2528.0,3331.0
Q8BGF9,Slc25a44 Solute carrier family 25 member 44,1,FP,109602.48801398637,114632.0,157859.53745675518,78550.0,97183.23116451147,74076.55379586431,199913.8377929521,219716.60048323811,149743.51740196775,148668.86418419727,102497.0,234531.0,152379.0,159056.0,111217.0,136532.0
Q8BHE8,"Maip1 m-AAA protease-interacting protein 1, mitochondrial",1,FP,35883.469133110004,31756.0,34681.04505979735,24444.0,23554.71835917074,19710.89790085182,35381.79138595658,36722.6492223726,30521.275691992254,28263.39678028058,27586.0,40149.0,30285.0,23378.0,17654.0,21881.0
Q6PCP5,Mff Mitochondrial fission factor,1,FP,69178.25556576488,35992.0,46962.9482292697,20345.0,38499.17007670623,22642.21226258917,64174.79975774074,80825.65526407083,58167.01290010252,51873.380234223994,30141.0,47280.0,49254.0,46798.0,33117.0,40899.0
Q9DCQ2,Aspdh Putative L-aspartate dehydrogenase,1,,12446.06812274536,8095.0,5486.713356081724,9255.0,5241.575062807896,5340.2231502272525,9674.365693397292,19443.81106561582,6622.836430330904,5727.031414713844,7082.0,11747.0,11041.0,6347.0,4800.0,10819.0
Q9R1P0,Psma4 Proteasome subunit alpha type-4,1,FP,79561.58372690839,99506.0,71731.17315437512,71672.0,30331.853440378694,55290.12594407489,115843.6797168817,152418.18729508796,111190.71954415366,88215.35252577481,71552.0,105031.0,116881.0,65284.0,63189.0,77010.0
Q6P4T0,Atg2a Autophagy-related protein 2 homolog A,3,TP,26302.110396459077,18931.0,16452.23983303123,17362.0,13427.064007045492,13373.86092044668,18630.535418354313,24033.075939398972,18264.44205063219,14227.843293577007,17526.0,30095.0,25485.0,13419.0,10139.0,13605.0
O08808,Diaph1 Protein diaphanous homolog 1,4,FP,219601.60896814815,173833.0,347870.06964604324,120076.0,155234.66878319776,120537.95599072932,269713.1759776075,260102.13137252984,225312.90739228556,191994.96250289702,173690.0,178609.0,284373.0,188522.0,93704.0,170232.0
Q8R516,Mib2 E3 ubiquitin-protein ligase MIB2,2,,24030.485375454504,17091.0,23096.337647955246,11768.0,13662.168240631892,9502.077404207928,24921.400104877433,23174.934589394168,19233.8922656339,19289.87245952022,17841.0,23404.0,17277.0,17116.0,12230.0,14364.0
Q61210,Arhgef1 Rho guanine nucleotide exchange factor 1,2,,85710.01598135152,77273.0,98904.0321727237,54072.0,45444.39900608224,49395.49900972218,130796.785778315,134119.1333782857,97846.61020012245,106553.39044127152,67820.0,92662.0,89840.0,63550.0,55014.0,76736.0
Q80ZJ6,Zer1 Protein zer-1 homolog,2,,19717.257571478116,14975.0,15083.524082216027,10318.0,13490.667084730701,9544.509814285284,22770.802177159065,22985.563436609806,19819.29104930801,15928.005669349639,10827.0,13809.0,12014.0,10597.0,10876.0,11727.0
Q91YJ5,"Mtif2 Translation initiation factor IF-2, mitochondrial",1,FP,36910.48734184004,18347.0,17440.756764175545,20855.0,20343.898705312033,15862.069622851639,24374.77317334234,25182.95122747698,15013.800906638,12724.777969849647,20682.0,32353.0,20579.0,18581.0,11947.0,19764.0
Q08761,Pros1 Vitamin K-dependent protein S,2,TP,84213.00638896537,91678.0,113619.20778808974,56841.0,46627.87055872489,84520.49158113355,85630.23931862679,107895.49383370549,138349.4944519592,100049.98893130619,20346.0,28334.0,35261.0,30405.0,21711.0,21706.0
Q9CWS4,Cpsf3l Integrator complex subunit 11,2,FP,48962.40925130765,34649.0,49375.4825577268,40631.0,32309.227694842084,30069.97086596635,55875.64634465315,74475.75048331957,57897.05830177127,42999.20564701491,47541.0,44974.0,55956.0,36191.0,21835.0,36476.0
Q61093,Cybb Cytochrome b-245 heavy chain,1,TP,17274.048394535595,12587.0,16727.760536117406,8849.0,9756.257809213397,8885.068424886374,45225.066131190746,35873.03810447521,39103.14728756122,27578.36434329396,12822.0,18719.0,18281.0,15602.0,17633.0,20462.0
Q8BTW9,Pak4 Serine/threonine-protein kinase PAK 4,1,,26943.685936053145,13336.0,18315.70781411946,22814.0,15932.570960144998,13814.184126659242,30103.05101792058,34767.5200233557,21548.641086684132,18887.66628014328,19091.0,21445.0,15536.0,16581.0,15368.0,23846.0
Q61211,Eif2d Eukaryotic translation initiation factor 2D,1,,28504.10706432941,22800.0,26043.12538275508,18415.0,14448.120557741982,14935.512733949374,39990.21551678165,30272.087702753983,24515.904475523977,24524.96245164952,20539.0,24295.0,27019.0,22716.0,14352.0,19152.0
Q91VJ4,Stk38 Serine/threonine-protein kinase 38,1,FP,65813.7140732425,46123.0,50758.0237201664,32478.0,27244.832634157272,23911.70649851007,65968.95968630727,63719.12779588359,60052.22070281353,53434.933707542026,38561.0,56493.0,43778.0,39867.0,32895.0,37558.0
Q64735,Cr1l Complement component receptor 1-like protein,1,,84467.89589597464,66633.0,84047.63985290847,28041.0,36762.57890205114,30206.311068837855,45266.295899749355,49296.211348685545,67538.61355543057,58875.93403453164,20262.0,30841.0,22427.0,24056.0,15166.0,22084.0
Q5SUF2,Luc7l3 Luc7-like protein 3,1,FP,15410.246584745855,15599.0,22130.53389305101,9121.0,11797.235141361996,9273.916248382146,23735.046764416835,19611.003614920934,17322.5838802113,19713.711242170415,7279.0,11360.0,16231.0,16937.0,10213.0,12833.0
B7ZWD6,"Cym Gene model 131, (NCBI)",1,,194832.56570409116,144942.0,225321.62100739716,136218.0,124396.26225982614,110187.23038497427,182727.67426668323,211130.06884392563,148692.78251509284,154552.9322745244,161048.0,159728.0,200094.0,186010.0,84998.0,76768.0
