,uniprot,protein,description,pepNum_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_4_processed_census-out_07142022_EV1-98_16pl_M,pepNum_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,pepNum_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,pepNum_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,pepNum_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M
2492,A2RSJ4,Uhrf1bp1l,Uhrf1bp1l UHRF1-binding protein 1-like,2.0,111.60523911056961,88.3947608894304,128.2972890648797,77.17940907706367,68.34602497715504,83.25921413341456,103.02162656107218,77.30734084678647,202.79013097776425,175.370088333841,46.20773682607371,75.88181541273225,110.435577215961,80.50563508985684,49.6923545537618,73.53030764544624,2.0,110.99065420560747,89.00934579439253,116.33644859813084,94.8411214953271,641.1588785046729,519.5140186915887,564.785046728972,670.9158878504672,413.0841121495327,1455.4018691588785,2.0,116.06467148262813,83.93532851737187,115.54867561059513,118.16305469556244,350.98039215686276,736.0165118679051,282.6969384244926,417.19986240110075,349.3636050911593,806.5703474372204,2.0,128.18476329815027,71.81523670184973,114.70373079736649,86.57121956317275,306.67781377364406,190.80363674365137,357.7803323231268,251.1025185494827,413.94085066360117,215.42480927996655,3.0,118.37339479749754,81.62660520250246,78.63022719789265,113.30260125123476,410.0098781692459,282.1205136648008,535.3638459005597,342.937108989134,455.0543299308528,450.0493908462298
2493,A3KGB4,Tbc1d8b,Tbc1d8b TBC1 domain family member 8B,2.0,82.14062319008455,117.85937680991545,113.36962817097185,74.164253446079,53.703231785011006,109.69998841654119,103.42638711919379,96.71724777018417,176.4670450596548,159.2146414919495,109.85984014826826,128.72002780030115,105.17317270937102,90.42974632225183,64.81871886945441,84.96003706706823,2.0,67.36273627362736,132.63726372637262,44.03240324032403,92.3852385238524,317.047704770477,278.05580558055806,257.2097209720972,119.53195319531953,128.06480648064806,185.45454545454544,,,,,,,,,,,,1.0,101.97287299630086,98.02712700369914,112.20715166461159,62.33045622688039,520.3452527743526,227.06535141800245,426.9420468557336,75.0308261405672,188.28606658446364,95.25277435265104,5.0,108.7039632980757,91.2960367019243,117.90493182107812,160.9277430865299,277.4053778514082,187.76602523257296,268.48477125015927,249.90442207212945,272.25691347011593,231.018223524914
2494,Q8CDA1,Inpp5f,Inpp5f Phosphatidylinositide phosphatase SAC2,3.0,90.93053522043273,109.06946477956727,80.64096307141695,68.30974459085732,56.96274605498617,79.14429803156011,104.6282739547747,57.54839759232146,134.21181063933628,150.17894908085245,85.17162843663576,124.98779892630552,102.79811290060192,78.5261102977062,44.72100211485277,68.61883845778428,1.0,51.96917808219178,148.0308219178082,81.25,154.7945205479452,283.30479452054794,302.99657534246575,330.9931506849315,183.98972602739727,242.89383561643834,298.28767123287673,,,,,,,,,,,,,,,,,,,,,,,1.0,111.53730896014385,88.46269103985615,85.76565777644592,150.55439017081213,136.05034462091697,257.4168414743782,246.02936769553492,190.65028468684446,214.0245729697333,223.9736290080911
2495,Q9EPL8,Ipo7,Ipo7 Importin-7,2.0,100.00787575213432,99.99212424786566,79.24896827647039,98.00585955958793,51.07582774154932,77.25955328733895,90.97596320448604,99.18092177802981,139.6512616954919,124.79286771886716,98.38389566203573,122.37501181362819,88.16746999338437,62.616954919194775,62.19796490564848,98.29883753898497,3.0,110.33891033891035,89.66108966108966,95.32389532389533,64.35006435006436,380.35178035178035,258.25825825825825,356.5851565851566,221.1068211068211,129.12912912912913,395.7099957099957,2.0,104.50882160749293,95.49117839250708,59.81267697669354,87.9546939664561,303.24548028751906,1105.205837508168,499.10694837725987,482.77063820518407,322.89261598780223,916.8372903506862,,,,,,,,,,,,2.0,95.94525815755244,104.05474184244754,58.677826160719334,134.40027144715262,439.19018266131314,237.86687779222984,436.79239947972627,425.2106543007408,377.4020245433467,347.16959791890514
2496,Q9WUA3,Pfkp,"Pfkp ATP-dependent 6-phosphofructokinase, platelet type",1.0,107.3560609798214,92.6439390201786,83.1318762642459,160.89594947950073,202.18066998865262,101.83038137056587,150.9891953229069,118.74290788889436,182.13034683506834,137.14539444471853,67.66984064334697,123.74562139227392,177.62099758251517,115.84192609403523,75.30711924613942,179.4760471656224,4.0,57.63020241073459,142.3697975892654,75.68796906982033,135.81987718899248,375.6652262906527,345.18990220604957,296.20195587900844,225.5173982260632,220.37753013418236,300.43211280418467,3.0,138.00301053687906,61.99698946312092,91.70095333667837,177.34069242348218,199.79929754139488,321.7059708981435,114.5408931259408,273.65780230807826,286.4826894129453,392.5338685398896,3.0,117.4858008330178,82.51419916698221,103.14274895872775,58.35668307459295,249.61756910261266,184.99053388867853,322.4233244982961,170.3748580083302,204.0136312003029,114.91101855357819,8.0,114.3593847248155,85.6406152751845,66.89783942384636,101.43149284253579,234.69369609673691,195.50102249488754,290.12181026051394,272.48155063572506,242.60691740019558,228.82546456832932
2497,Q61771,Kif3b,Kif3b Kinesin-like protein KIF3B,1.0,103.57968828557065,96.42031171442936,147.07893413775767,55.80191050779286,60.94519859225742,82.84062342885873,121.36249371543488,85.359477124183,178.56711915535445,169.0548014077426,80.4323780794369,97.84816490698843,114.06737053795877,100.16088486676722,83.96681749622927,88.97938662644545,1.0,86.34538152610442,113.65461847389557,63.66334904836738,180.86258075781387,341.4527675921076,364.379256155055,240.68447703858914,177.85926313951458,223.64239566963505,272.32407892439323,,,,,,,,,,,,,,,,,,,,,,,3.0,121.38016019716574,78.61983980283426,103.26555760936537,106.77757239679606,180.83795440542204,165.06469500924214,189.3407270486753,169.56253850893407,207.88662969808996,129.69808995687
2498,Q8BH15,Cnot10,Cnot10 CCR4-NOT transcription complex subunit 10,1.0,0.0,200.0,307.8688524590164,186.55737704918033,0.0,0.0,0.0,0.0,606.5573770491803,396.0655737704918,216.72131147540986,326.55737704918033,320.0,0.0,0.0,227.21311475409837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,Q3TZX8,Nol9,Nol9 Polynucleotide 5'-hydroxyl-kinase NOL9,1.0,106.79016549751412,93.20983450248586,74.0992985084792,77.17768848327998,61.131921269495336,113.27385411700605,104.10679016549751,76.22420486276647,154.50521010692637,106.79016549751412,74.60328270789348,100.14302254307704,118.38180208404276,72.76442143976027,57.87645576517061,90.71715589457196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,Q922U1,Prpf3,Prpf3 U4/U6 small nuclear ribonucleoprotein Prp3,1.0,92.42374187864772,107.57625812135228,113.71728517417318,50.798370223543664,49.341115148845574,60.34944756451198,46.18067026392101,31.19333406746687,116.36383658187424,117.50541423484933,12.425210145725508,23.59872260764233,31.53103549535661,31.365855449106196,19.61604815916015,20.10791763021694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,Q8BHI4,Kbtbd3,Kbtbd3 Kelch repeat and BTB domain-containing protein 3,1.0,113.90723506454519,86.09276493545481,116.2338637045932,44.37856499549685,73.9492644851396,91.19633743620534,77.42419693785651,77.09396577604323,95.95466826778744,85.37976583608527,53.62503752626839,82.85800060042028,84.49414590213149,53.30981687181027,40.55839087361153,53.377364154908435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,Q8JZS6,N4bp2l2,N4bp2l2 NEDD4-binding protein 2-like 2,1.0,106.64321192052981,93.35678807947019,129.6978476821192,140.37665562913907,92.9842715231788,245.13658940397352,156.60182119205297,103.1456953642384,245.86092715231786,176.67632450331126,128.3319536423841,165.0662251655629,243.46026490066225,174.93791390728478,79.22185430463577,123.86175496688743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,Q9JHI0,Mmp19,Mmp19 Matrix metalloproteinase-19,1.0,93.58720417673257,106.41279582326742,123.61891894986319,63.04026745743694,44.50830652270984,71.86544692641486,83.04003846990531,61.705270148040434,138.8511695538178,113.68772970311767,56.589688691450746,87.13662541074638,75.3597966590719,57.91552649958209,40.78496925842388,40.68192486919087,1.0,84.73655621944596,115.26344378055404,0.0,0.0,1156.5453557848996,684.302009777295,1050.73329712113,533.5143943508963,154.8071700162955,2632.808256382401,,,,,,,,,,,,,,,,,,,,,,,1.0,104.3900804289544,95.60991957104558,100.73726541554959,206.46782841823054,879.7252010723861,433.8806970509383,1153.3176943699732,1240.9182305630027,918.029490616622,1030.4289544235924
2504,E9QKG3,Trmt11,Trmt11 tRNA (guanine(10)-N2)-methyltransferase homolog,1.0,98.364111974388,101.63588802561199,122.18404716354976,77.74567602389412,83.00081989614648,98.1884199429977,121.02838402373794,88.41994299769648,141.86545894662868,142.32225822824347,82.02865732245344,111.1779174637879,129.567016749307,94.98301643696561,73.79065318393003,77.66759067660954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,104.49069003285871,95.50930996714129,83.57064622124864,91.73055859802848,102.73822562979188,84.93975903614458,123.65826944140197,143.3734939759036,136.6922234392114,91.56626506024097
2505,Q8CFD4,Snx8,Snx8 Sorting nexin-8,1.0,92.97364707426735,107.02635292573265,120.74431426602344,86.02715149923972,66.61196985111528,114.04723616991019,112.69950663472372,77.4463150755363,159.35370242744466,140.8180455733867,98.06920241103563,130.09090610744641,118.10573988382396,95.80694211982978,75.39190268342577,86.34220515681577,2.0,104.63193199560517,95.36806800439484,18.643381715144855,34.83490429653617,209.49517145665877,210.8483201295322,155.1147863297288,42.01700109871046,68.3050945469265,46.92071936621755,,,,,,,,,,,,1.0,99.51664876476907,100.48335123523093,77.38990332975295,0.0,212.5671321160043,98.49624060150376,68.796992481203,96.13319011815253,93.55531686358755,0.0,1.0,109.8442246784306,90.1557753215694,179.04466421045828,211.93200180983774,235.3564734018486,148.08351108525628,192.15306056492793,318.54437334367526,462.8013703057333,306.7157908344645
2506,E9QLL8,Serpina11,Serpina11 Serpin A11,1.0,72.30071458870363,127.69928541129639,124.74304173328548,53.22543805266421,45.87724736515809,52.390119750709694,140.91428198518616,105.63513557607595,233.7912356837537,176.95696152967665,39.97128593337032,65.98361993017261,45.54442522922309,30.169347733872808,51.15672007047998,46.608150879368296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,Q91YE3,Egln1,Egln1 Egl nine homolog 1,1.0,200.0,0.0,488.02902055622735,0.0,170.2539298669891,132.043530834341,244.4981862152358,0.0,435.3083434099154,276.9044740024184,157.19467956469165,151.87424425634825,302.05562273276905,0.0,258.28295042321645,0.0,1.0,119.76450798990747,80.23549201009251,78.46930193439864,110.93355761143819,231.87552565180823,189.40285954583683,139.6972245584525,184.10428931875526,297.0563498738436,221.86711522287638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,Q62087,Pon3,Pon3 Serum paraoxonase/lactonase 3,1.0,83.98866506865971,116.01133493134029,150.5451585848209,48.88610974635362,53.58484573277552,71.04977146515402,70.75696894804491,68.25276301358306,115.60736671282028,110.075880516722,41.73378792164803,55.64835906521556,103.6818675837837,68.78874050252853,52.90296326072823,63.463704894764795,5.0,90.51937345424568,109.48062654575432,205.1525144270404,163.97361912613354,1500.2061005770815,1860.1401483924153,1101.8961253091509,1984.6248969497115,3808.8623248145095,4444.105523495466,5.0,95.44740973312402,104.55259026687598,151.0204081632653,103.29670329670331,800.3767660910518,1430.0784929356357,424.1758241758242,715.1648351648352,1256.138147566719,1095.5102040816325,5.0,107.5979235488438,92.4020764511562,154.5540349221331,200.04719207173193,1164.3699858423786,599.1505427088249,959.8867390278434,1351.769702689948,1810.1462954223691,633.4591788579519,7.0,139.53417567361853,60.46582432638149,67.04216775764957,86.89298218906988,826.9447404475567,456.0207033033947,794.1848074288324,566.5398081899832,734.9063784442077,323.64134571472067
2509,P58137,Acot8,Acot8 Acyl-coenzyme A thioesterase 8,1.0,105.47987298985969,94.52012701014033,155.25145959233842,90.61558947044965,56.85547475161323,99.29325002560688,131.29161118508654,113.9076103656663,206.51848816961999,177.09720372836216,79.78285363105603,147.38502509474546,171.5046604527297,177.1135921335655,93.89327051111339,136.15077332787052,1.0,93.05988231221876,106.94011768778124,86.08515057113188,126.86050536517826,219.36656282450673,259.13811007268947,130.47767393561787,224.88750432675667,282.93527172031844,245.56940117687782,,,,,,,,,,,,1.0,102.6615969581749,97.33840304182509,115.41386370283708,42.059081602807844,151.27230184264405,168.26557472945305,176.39660719508626,85.28809593448376,100.11699327288682,77.68353319684118,,,,,,,,,,,
2510,Q69ZR2,Hectd1,Hectd1 E3 ubiquitin-protein ligase HECTD1,4.0,93.5239407509473,106.4760592490527,106.36410609714089,89.08887357905616,82.49224939717533,117.26662073716845,127.5060282466414,100.1205649328281,142.91250430589045,133.215638994144,109.4040647605925,126.79125043058906,177.56631071305546,103.63417154667584,67.24939717533586,111.98759903548054,2.0,124.988743809095,75.011256190905,152.4538496172895,72.57991895542548,688.7888338586222,325.52904097253486,438.09095002251235,472.85006753714543,562.6294461954075,489.23908149482213,3.0,123.71916508538901,76.280834914611,147.15370018975332,192.40986717267552,526.0910815939279,759.4876660341556,354.6489563567362,466.50853889943073,391.8406072106262,800.3795066413662,2.0,150.26138909634054,49.73861090365945,116.05675877520538,0.0,289.3203883495146,186.3579785909883,322.1807318894697,247.59770973363206,318.4466019417476,235.4991287030122,3.0,125.61787072243347,74.38212927756655,74.33460076045627,188.35551330798478,343.1083650190114,219.29657794676808,476.8536121673004,459.55323193916354,342.77566539923953,339.9714828897338
2511,A2A5R2,Arfgef2,Arfgef2 Brefeldin A-inhibited guanine nucleotide-exchange protein 2,1.0,106.98491600959889,93.0150839904011,99.95886184436064,71.02845389098388,61.15015426808365,87.54885155982174,92.5402811107302,90.93075077134041,154.98285910181693,147.06890641069592,89.09324648611587,115.12512855673637,122.13061364415496,86.20329105245115,65.89304079533768,88.68529310935894,3.0,51.702571230020844,148.29742876997915,49.47880472550382,129.39541348158443,617.280518878851,587.2133425990271,422.05235116979384,186.93537178596247,236.04354876071346,281.8160759786889,1.0,93.68863955119214,106.31136044880785,62.833099579242635,170.2664796633941,170.40673211781206,474.33380084151474,411.36044880785414,251.47265077138852,245.44179523141656,336.8863955119215,2.0,115.64515119263758,84.35484880736243,85.36906028923809,53.05202529268141,544.45626995555,269.0790709321981,422.28761034245287,126.06273085832342,295.82420334314156,241.50754398046703,3.0,123.65823215704073,76.34176784295926,92.52241007602406,118.3025076591399,372.17746510836264,219.87972313627594,290.29842278452287,409.1001928968569,471.25836831952796,286.712810620674
2512,Q6ZQH8,Nup188,Nup188 Nucleoporin NUP188 homolog,2.0,91.27413762385737,108.72586237614263,77.86807735003495,96.76429070675785,72.78906903120588,104.94607151177931,108.59155508654597,89.91187797223402,122.80071813285458,117.03920950566695,110.03056176079598,125.14424328806173,113.53899708087218,84.77256842134115,66.35328299094111,75.33268463826113,1.0,99.36908517350159,100.63091482649841,79.33753943217665,68.92744479495269,166.5615141955836,293.3753943217666,270.66246056782336,114.98422712933754,116.0883280757098,263.8801261829653,,,,,,,,,,,,1.0,94.27736724523113,105.72263275476885,89.12184224093487,44.2000343701667,254.09864237841555,186.97370682247808,314.4870252620725,209.79549750816292,317.2710087643925,148.71971129059975,2.0,105.84905660377359,94.15094339622641,167.86163522012578,100.37735849056604,155.0943396226415,187.98742138364778,175.47169811320757,349.55974842767296,295.15723270440253,248.9937106918239
2513,Q9ESV0,Ddx24,Ddx24 ATP-dependent RNA helicase DDX24,1.0,113.35269115852375,86.64730884147625,84.972436140218,70.9085553170896,61.08656314438413,76.05942010688887,110.74359298068426,110.88667255817867,151.43710810924546,153.541219542987,79.93098514497328,120.03534907208686,118.16689811892438,73.08841476244582,89.55098262003955,130.2865799772756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514,Q8C079,Strip1,Strip1 Striatin-interacting protein 1,2.0,100.67388107206357,99.32611892793643,109.85578506047369,79.77698268103694,54.044383958557404,80.16550694734069,94.60675637113945,78.61579998682969,159.38933643567398,131.84142941809162,95.97427398643458,121.43907632197029,103.25306758566192,95.18625019206708,74.6866562767522,88.4408543143754,1.0,109.45208469766428,90.54791530233574,53.6564068980572,100.5893909626719,315.86989740231394,318.40209561231177,288.58327876009605,207.33464309102817,187.6009604889762,217.11416721239902,1.0,115.42250852595681,84.5774914740432,82.34179613489958,206.29026146267523,171.20121258052293,321.29594543387645,196.8927624100038,187.34369079196665,180.93974990526715,292.57294429708224,1.0,110.5954465849387,89.4045534150613,130.29772329246936,68.97256275539988,164.97373029772328,157.55983654407473,222.30005837711616,139.6964389959136,170.75306479859896,125.91943957968476,1.0,100.80823515219753,99.19176484780249,89.5492380071575,131.67397161124293,165.7083115525353,164.96843459728981,246.6363746029193,227.36740520326512,258.16076239494953,214.28284209256506
2515,Q7TSI3,Ppp6r1,Ppp6r1 Serine/threonine-protein phosphatase 6 regulatory subunit 1,1.0,91.44864641454846,108.55135358545154,102.8890266584005,64.71585038231039,59.14445133292002,76.27195701591238,74.56085968175242,56.383550320314114,122.61210994007025,122.09134118619549,75.88344699318041,133.96982847695804,92.96962182269064,59.43376730729489,32.46125232486051,50.06819590824551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516,E9QA15,Cald1,Cald1 Protein Cald1,1.0,103.82313595719215,96.17686404280785,107.13229599380412,32.41568682672675,44.511722875448854,67.26747870168275,76.9133281701049,91.00894177286489,194.1139195944519,188.08702386819687,62.07139336759839,74.0406956276843,62.18404562416391,53.48165880447793,57.354080123917484,59.536717594874325,3.0,91.49667659867063,108.50332340132935,414.2562457024983,169.28718771487507,402.0169608067843,371.8542287416915,212.60600504240205,536.5115746046299,318.49644739857894,1124.547329818932,2.0,200.0,0.0,2206.999426276535,145.26678141135974,363.51118760757316,877.5674125071715,837.5215146299483,903.8439472174412,643.6029833620195,2314.1709695926565,2.0,92.37568032748756,107.62431967251244,93.31534632739452,69.03288830999674,432.16262734335027,206.41019677164257,368.5816625575662,123.28231846304136,175.9315253291157,269.5259803693539,2.0,86.42626795661097,113.57373204338903,0.0,100.61565523306948,236.82204632072708,101.61243037232484,291.4687774846086,251.48050425095278,181.11990618586924,118.9094107299912
2517,Q7TMS5,Abcg2,Abcg2 ATP-binding cassette sub-family G member 2,1.0,94.99447681344625,105.00552318655375,133.42719140548854,123.04793259546449,75.90374493707898,118.33048149191016,70.45420087071412,62.310208148324634,121.77001884381295,84.5415755160389,98.68959691567936,177.52171370400052,145.00638956875827,126.59143581190841,66.0573111828283,106.35707942558861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518,Q8K2Q9,Shtn1,Shtn1 Shootin-1,1.0,77.70229529284077,122.29770470715921,117.94830566386622,73.5056477871126,43.09201270249628,122.67556377376694,56.76729509185191,48.20516943361338,136.83321943964305,121.78317321220405,21.353057040639946,46.10684568074929,61.71966073079551,39.45813401937533,9.205290026932508,29.61771917835752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519,P70459,Erf,Erf ETS domain-containing transcription factor ERF,1.0,200.0,0.0,0.0,170.96018735362998,186.65105386416863,185.01170960187355,176.11241217798593,300.9367681498829,516.3934426229508,293.44262295081967,0.0,0.0,0.0,210.30444964871197,0.0,224.82435597189695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,Q8CIH9,Ppat,Ppat Amidophosphoribosyltransferase,1.0,104.29617038989872,95.70382961010128,110.92687664770362,58.27667545441931,53.701262661301506,76.12911058692937,72.28735951158596,64.35236575551548,114.57090328846955,96.15304565006244,64.20147079228528,94.5504370750659,92.2852782017483,70.51304287498266,47.292562786180106,63.351602608575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,Q2TBE6,Pi4k2a,Pi4k2a Phosphatidylinositol 4-kinase type 2-alpha,1.0,93.03962985314827,106.96037014685173,121.68577750955542,85.2343592838463,74.93462080064374,65.94246630456648,111.32568899617783,70.04626835646751,145.2222892778113,95.91631462482398,72.11828605914303,94.93059746529873,108.83122108227721,128.4248642124321,77.83142224904445,106.03500301750151,1.0,0.0,200.0,0.0,201.76100628930817,725.2830188679245,708.1761006289308,739.8742138364779,353.9622641509434,437.73584905660374,363.7735849056604,,,,,,,,,,,,,,,,,,,,,,,2.0,106.93487441653701,93.06512558346299,162.2138252945099,118.18181818181819,236.67481662591686,153.945321182485,281.7515003334074,595.3767503889753,411.6248055123361,468.2373860857968
2522,Q8R079,Bfar,Bfar Bifunctional apoptosis regulator,1.0,97.52648031806731,102.47351968193269,114.68026343743361,114.84415308507087,75.42565783483566,117.9641263771283,173.49236699141096,126.21930862848644,217.71222191872286,214.02773984035935,124.99317126468179,165.21897477920422,133.83107226319464,88.42149989377522,97.55076026586543,137.6915839630945,2.0,90.86330935251799,109.13669064748201,38.669064748201436,95.0,575.8273381294964,687.158273381295,658.5971223021583,419.3884892086331,453.021582733813,598.9928057553957,,,,,,,,,,,,2.0,131.48425787106447,68.51574212893553,90.65467266366817,102.64867566216891,879.4102948525737,570.2648675662169,1106.046976511744,642.9785107446277,577.9110444777612,170.1149425287356,2.0,138.4712571067593,61.52874289324068,65.95072646873025,152.32680564329334,827.7953253316488,524.7420509580965,1066.6666666666665,736.1970941250789,709.9599915771742,625.8159612550011
